id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22530764,House of Love,165448425,Shana,Brooklyn,East Flatbush,40.65129,-73.94058,Private room,90,1,10,2019-06-24,0.72,1,365
22531031,Comfortable Brooklyn Studio,56757345,Brenda,Brooklyn,East Flatbush,40.64857,-73.94407,Entire home/apt,89,2,43,2019-07-07,2.74,1,10
22531696,Luxury Condo Lexington & Park Ave  Sleeps 6,27482728,David,Manhattan,Midtown,40.74317,-73.98605,Entire home/apt,255,2,69,2019-06-13,3.85,1,149
22531866,FULL VIEW NYC Room in Williamsburg & Giant Terrace,357117,Ilginutin,Brooklyn,Williamsburg,40.71914,-73.96237,Private room,44,6,4,2019-05-24,0.23,1,5
22531898,"Cozy room, female only, AC include&3 subway lines",87174871,Emma,Manhattan,Upper West Side,40.80253,-73.96315,Private room,30,1,6,2019-07-02,0.33,1,9
22533156,Private Sunny Room (B) in Historic Townhouse,28428851,Christine,Brooklyn,East Flatbush,40.65255,-73.9454,Private room,75,2,5,2019-06-02,0.35,2,40
22533436,Best Value in Manhattan - Steps from 6 Train,155810605,Danielle,Manhattan,East Harlem,40.79005,-73.94929,Entire home/apt,110,4,4,2018-11-08,0.22,2,0
22533666,Upper Manhattan Oasis,103166867,Darcy,Manhattan,Inwood,40.8637,-73.92858,Entire home/apt,160,3,0,,,1,0
22533734,Awesome spacious one bedroom in prime NYC location,165492173,Michael,Brooklyn,Park Slope,40.67682,-73.97476,Entire home/apt,200,7,0,,,1,0
22534385,Brooklyn Apartment with Great Natural Lighting,164165428,Dotun,Brooklyn,Crown Heights,40.67626,-73.92936,Private room,60,3,0,,,1,0
22534758,Beautiful Williamsburg Condo with Private Roof,23949144,Sam,Brooklyn,Williamsburg,40.71773,-73.94359,Entire home/apt,300,2,6,2018-05-04,0.38,1,0
22535503,Perfect Vacation Rental for Family,6298158,Sid,Brooklyn,Bedford-Stuyvesant,40.68098,-73.92706,Private room,72,1,12,2019-07-01,0.69,1,358
22541685,Comfortable and Clean Place in Bed-Stuy,22414216,Crystal,Brooklyn,Bedford-Stuyvesant,40.6899,-73.93634,Private room,39,30,0,,,1,220
22542091,"Large, King Size NYC Room Near Trains",2339049,Arianna & Z,Brooklyn,Bushwick,40.6987,-73.93776,Private room,75,2,85,2019-06-23,4.65,2,128
22543061,Perfect Greenpoint Loft,165603002,Colin,Brooklyn,Greenpoint,40.73767,-73.95732,Private room,60,6,3,2019-04-26,0.16,1,0
22543433,Cozy 4 bedroom duplex in NYC borough of Brooklyn,138770550,Charmine,Brooklyn,Crown Heights,40.67191,-73.93411,Entire home/apt,350,3,6,2018-10-12,0.43,3,100
22544160,Comfortable Studio Apartment!,165612495,Alexei,Bronx,Fordham,40.86665,-73.8954,Entire home/apt,80,3,26,2019-06-22,1.68,1,15
22544810,Williamsburg stunning duplex apartment 4br/3bath,10951481,Ann,Brooklyn,Williamsburg,40.71299,-73.96144,Entire home/apt,550,2,92,2019-06-23,5.24,5,90
22545036,Cozy Room Close to Columbia,12541753,Yiou,Manhattan,Upper West Side,40.80034,-73.96127,Private room,39,3,1,2018-01-13,0.06,1,0
22545117,Victorian Artist Loft,90857546,Diana,Brooklyn,Bushwick,40.69818,-73.93577,Private room,108,3,12,2019-03-12,0.79,1,112
22545206,Cozy affordable room #2,20120009,Jannices,Brooklyn,Bushwick,40.68741,-73.9066,Private room,38,1,48,2019-04-24,2.64,6,3
22545284,"Private Brooklyn studio, cozy for wintertime",3073721,Jennifer,Brooklyn,East Flatbush,40.65398,-73.94399,Entire home/apt,85,2,52,2019-01-01,3.54,1,0
22545760,Aysgarth Brooklyn,13061712,Cheryl,Brooklyn,Prospect Heights,40.68001,-73.96557,Entire home/apt,800,5,6,2019-06-14,0.34,1,177
22545840,Habitación comoda,165386495,Maria,Bronx,Fordham,40.85419,-73.89827,Private room,40,2,15,2018-12-16,0.83,1,220
22545850,Bedroom for two in Clinton Hill,3720764,Emmet,Brooklyn,Bedford-Stuyvesant,40.69207,-73.96021,Private room,60,5,3,2018-11-25,0.36,1,0
22546236,SJU大学,133825714,Peng,Queens,Flushing,40.72465,-73.80162,Shared room,30,1,0,,,1,0
22548780,Private Bedroom in Clinton Hill,3094303,Cecilia,Brooklyn,Clinton Hill,40.68641,-73.96124,Private room,48,12,1,2018-01-31,0.06,1,0
22550289,Cozy Historical Brooklyn Heights 1-Bedroom #10273,7495768,Carmen,Brooklyn,Brooklyn Heights,40.69335,-73.9984,Entire home/apt,175,3,8,2019-05-19,0.47,1,0
22550431,Luxury Williamsburg Apt for Four,2453755,Niamh,Brooklyn,Williamsburg,40.71179,-73.93872,Entire home/apt,175,2,2,2018-05-28,0.15,1,0
22550483,Cozy semi-private small cabin near Times Square,77526864,Anallely,Manhattan,Chelsea,40.7498,-73.99623,Private room,88,1,5,2019-03-16,1.0,1,158
22551923,Cozy Brooklyn Apartment w/ Private Backyard,56730358,Kali,Brooklyn,Bedford-Stuyvesant,40.6874,-73.94186,Entire home/apt,60,4,5,2018-02-27,0.28,1,0
22552956,Bushwick Bedroom,165695294,Mike,Brooklyn,Bushwick,40.69946,-73.92686,Private room,85,1,0,,,1,0
22553501,Central Park Cozy Home,165715198,Robert,Manhattan,Midtown,40.76006,-73.96541,Private room,70,1,52,2019-05-26,2.88,1,128
22556901,Beautiful & spacious East Village Studio,17150107,Francisco,Manhattan,East Village,40.7277,-73.99007,Entire home/apt,161,5,0,,,1,0
22561496,Bright/Large 1 Bdr Flat W/Parking!,16457426,Brian,Bronx,Kingsbridge,40.88435,-73.90305,Entire home/apt,145,2,14,2019-06-20,0.77,1,332
22562364,Room in LIC/Astoria close to the city & LGA/JFK,30812164,Yumi,Queens,Long Island City,40.75501,-73.93455,Private room,38,1,19,2018-10-31,1.73,1,0
22563782,Sunny Studio in Greenpoint - Private Bath/Kitchen,8203031,Jess,Brooklyn,Greenpoint,40.72188,-73.94355,Private room,150,3,8,2019-07-01,0.48,1,27
22566815,Stunning Private Room in Awesome BK,1317913,Lauren,Brooklyn,Bedford-Stuyvesant,40.68784,-73.95235,Private room,75,3,0,,,2,0
22566828,Feel like your home,58403098,Nilufer,Queens,Long Island City,40.73641,-73.92738,Private room,35,4,39,2019-05-14,2.2,3,304
22567255,"Artsy, Brooklyn Apt minutes away from Manhattan.",8299661,Lucerne,Brooklyn,Bedford-Stuyvesant,40.68503,-73.94093,Entire home/apt,70,28,4,2019-05-31,0.3,1,216
22567430,Oasis in East Flatbush,165853174,Jackee,Brooklyn,East Flatbush,40.64322,-73.93745,Entire home/apt,89,2,74,2019-07-05,4.38,1,322
22568033,High Rise Luxury 1bdr Apt by Time Square,21463260,Sabri,Manhattan,Hell's Kitchen,40.7633,-73.99716,Entire home/apt,275,2,0,,,1,0
22568389,"Spacious, Quiet room in Clinton Hill Duplex",2880848,Candice,Brooklyn,Clinton Hill,40.69526,-73.96613,Private room,50,2,0,,,1,0
22568702,Luxe North Williamsburg Double Bedroom Brooklyn,83284183,Dawn Anna,Brooklyn,Williamsburg,40.72143,-73.95702,Private room,55,3,1,2018-06-27,0.08,1,0
22569197,Mine,150858745,Nirit,Queens,Rego Park,40.72195,-73.86112,Entire home/apt,300,3,0,,,1,5
22569493,Beautifully Renovated Brownstone Apt! #10264,28574655,Mimi,Brooklyn,Crown Heights,40.67589,-73.94223,Entire home/apt,180,30,54,2019-06-24,2.98,1,277
22569600,Cozy and Warm Stay in Fidi/Battery Park City,63343926,Hanna,Manhattan,Battery Park City,40.71082,-74.0176,Private room,94,1,65,2019-06-24,3.68,1,6
22570044,Convenient bedroom in a modern apartment,790872,Tri,Manhattan,East Harlem,40.8049,-73.94012,Private room,80,1,4,2018-03-15,0.23,2,0
22570065,1 Bedroom Apartment at great location in NYC,165887496,Antonio,Manhattan,Kips Bay,40.74451,-73.97836,Entire home/apt,150,1,79,2019-06-22,4.55,1,87
22570793,Large Room in Quiet Apartment close to Subway,133926727,Victor,Manhattan,Harlem,40.82243,-73.94053,Private room,70,1,3,2018-03-04,0.18,2,0
22571028,Apt. 2nd Floor (A)   2/4 Guest,87073749,Benedetta,Brooklyn,Williamsburg,40.70982,-73.95609,Entire home/apt,125,2,80,2019-06-22,4.44,2,74
22571045,Private Studio,116746802,Christine,Queens,Bayside,40.75145,-73.75643,Private room,69,5,11,2019-06-10,0.69,5,128
22571205,Great 3 BR Apt with private backyard and garage,24495088,Albert,Brooklyn,Brighton Beach,40.57905,-73.96088,Entire home/apt,179,2,1,2018-01-16,0.06,1,0
22571719,307 east 44th street fully furnished,165898555,Honey,Manhattan,Midtown,40.7504,-73.96934,Entire home/apt,170,30,1,2018-06-16,0.08,7,364
22572314,"Perfect location, gorgeous private building",3942655,Danny,Brooklyn,Williamsburg,40.71614,-73.94456,Entire home/apt,105,5,8,2019-04-03,0.53,2,8
22572695,Simple studio,48616155,Michelle,Brooklyn,Flatbush,40.64663,-73.96187,Shared room,23,1,57,2019-06-23,3.27,1,58
22574255,Brooklyn Room with a View on tree-lined street.,4365662,Claire,Brooklyn,Flatbush,40.64173,-73.96696,Private room,54,2,96,2019-07-01,5.43,1,130
22575619,"Cozy, Humble and private",80824522,Nat,Brooklyn,Bushwick,40.7025,-73.93253,Private room,69,2,16,2019-06-29,1.07,2,185
22576120,"Cozy, Glamorous: A Hide-away Seaside Private Room",162430220,Raymond,Queens,College Point,40.77639,-73.84392,Private room,80,1,0,,,1,0
22578161,A cozy place to rest,76664098,Scarlett,Queens,Flushing,40.75981,-73.82021,Shared room,30,1,0,,,1,0
22579082,Queens Home with Private Bathroom and Balcony,7784070,Jose,Queens,Ditmars Steinway,40.77411,-73.90017,Private room,60,1,0,,,1,0
22579551,The 'TriBeCa Loft'  #4  | A stylish 2 bed apt,3231509,Annamaria,Manhattan,Tribeca,40.71775,-74.00607,Entire home/apt,450,14,13,2019-05-08,0.77,4,365
22579704,The 'TriBeCa Loft' #2 | A stylish 2 bed apt,3231509,Annamaria,Manhattan,Tribeca,40.71953,-74.00401,Entire home/apt,490,14,14,2019-02-10,0.81,4,365
22579760,Bright private bedroom w/queen bed and parking,165985048,Xing,Queens,Forest Hills,40.72616,-73.84328,Private room,78,1,15,2019-06-17,0.96,1,178
22580951,Private Huge 4 Bedroom Apartment,21593637,Pat And Shelly,Brooklyn,Bedford-Stuyvesant,40.68464,-73.92656,Entire home/apt,179,3,30,2019-06-14,1.68,2,285
22582841,The Explorer's Lounge in Bushwick,163829123,Beth,Brooklyn,Bushwick,40.70099,-73.93728,Entire home/apt,245,2,59,2019-06-24,3.69,1,53
22583959,1 BR in Harlem,4373926,Sebastian,Manhattan,Harlem,40.82824,-73.94525,Entire home/apt,100,10,2,2018-09-01,0.15,1,95
22584204,Industrial Chinatown Hideaway,126449349,John,Manhattan,Lower East Side,40.71327,-73.98866,Entire home/apt,160,1,2,2019-01-01,0.31,2,159
22584277,Room for rent,73377818,Justine,Manhattan,Harlem,40.8168,-73.95413,Private room,35,1,0,,,1,89
22584507,private bedroom in great location in williamsburg,1653265,Allen,Brooklyn,Williamsburg,40.71136,-73.9534,Private room,50,1,0,,,1,0
22584603,Private room with Amazing views of Manhattan.,4719170,Amber,Brooklyn,Greenpoint,40.73477,-73.95541,Private room,45,2,6,2019-03-04,0.33,1,0
22584844,Lovely Bedroom,44904334,Dounia,Brooklyn,Flatbush,40.65466,-73.95933,Private room,38,2,1,2018-05-12,0.07,1,0
22586049,Charming Traditional Brooklyn Apartment,10057035,Caroline,Brooklyn,Williamsburg,40.71412,-73.93829,Entire home/apt,120,2,6,2019-01-01,0.5,1,0
22586352,Spacious 3 bedroom in Manhattan,166066107,Mia,Manhattan,East Village,40.72193,-73.98162,Entire home/apt,280,1,66,2019-06-24,3.88,1,257
22586703,Bright 1 Bed Apartment in central Greenpoint,40543452,Don,Brooklyn,Greenpoint,40.73041,-73.95601,Entire home/apt,120,2,2,2018-11-05,0.24,1,0
22587295,Luxury apartment in beautiful Boerum Hill!,21784449,Stephanie,Brooklyn,Boerum Hill,40.68611,-73.98336,Entire home/apt,175,3,46,2019-06-20,2.84,1,170
22587700,Private Bedroom in Cozy Williamsburg Apartment!,187912,Erin,Brooklyn,Williamsburg,40.71708,-73.96605,Private room,100,1,35,2019-06-27,2.04,2,17
22588459,Large Private Room in Bright Bushwick Loft,17799362,Ashley,Brooklyn,Williamsburg,40.70635,-73.93658,Private room,60,2,1,2018-01-21,0.06,1,0
22588755,Amazing Room w/Workspace - Williamsburg,53821850,Jermaine,Brooklyn,Williamsburg,40.70699,-73.94604,Private room,80,1,62,2019-06-23,4.83,2,58
22589075,"Designer 1 Bedroom - Williamsburg, Brooklyn",3805722,Liliya,Brooklyn,Williamsburg,40.71197,-73.95804,Entire home/apt,175,4,5,2019-06-16,0.32,1,0
22589500,Sun-lit Bright Apt in Central Hell's Kitchen,18305503,Derek,Manhattan,Hell's Kitchen,40.76637,-73.98941,Entire home/apt,130,2,3,2018-04-07,0.19,1,0
22594239,Cozy&Quaint Garden Apartment-Private Backyard,3413548,Valerie,Brooklyn,Sunset Park,40.65758,-73.99807,Entire home/apt,185,2,14,2019-06-15,0.82,1,124
22598303,Lovely 1B1B Apt in UWS Manhattan,40748414,Ran,Manhattan,Harlem,40.81847,-73.95259,Entire home/apt,60,14,0,,,1,157
22599828,"Perfect Cobble Hill 1-bed, Brooklyn's best spot",15102235,Lindsay,Brooklyn,Cobble Hill,40.68652,-73.99966,Entire home/apt,140,4,50,2019-07-05,2.99,2,107
22600713,"Sunny Studio, Lower East Side",1873234,Mikkel,Manhattan,Lower East Side,40.71774,-73.99057,Entire home/apt,140,3,33,2019-05-30,1.91,1,11
22601143,1 BR in 2 BR Apartment (Furniture Included),166260679,Matt,Manhattan,East Village,40.72756,-73.98867,Private room,50,27,0,,,1,0
22601249,Chic and spacious 2 bedroom 19 min to Penn Station,166262295,Barbara,Queens,Long Island City,40.75337,-73.93355,Entire home/apt,95,2,57,2019-06-30,3.57,2,53
22602605,2-Bedroom Apartment at Fort Greene,15535189,Yi,Brooklyn,Bedford-Stuyvesant,40.68788,-73.95741,Entire home/apt,95,2,4,2018-05-02,0.26,1,0
22602979,Great Private & Cozy bedroom in Crown Heights,166286543,Mark,Brooklyn,Crown Heights,40.67299,-73.95521,Private room,49,7,6,2019-06-12,0.41,2,299
22602996,Private room near Central Park and Subway!,166289951,George,Manhattan,East Harlem,40.79303,-73.94662,Private room,90,2,0,,,1,0
22605114,Private room in Brooklyn !!!!,70236577,Sara,Brooklyn,Bedford-Stuyvesant,40.6925,-73.94214,Private room,58,1,11,2019-05-18,1.77,1,345
22609027,Park Side Zen Home - Terrace & next to CentralPark,166366338,Dico,Manhattan,Upper West Side,40.77327,-73.97953,Entire home/apt,175,3,21,2019-06-10,1.3,1,42
22611675,Private Room in WaHi,166398662,Michelle,Manhattan,Washington Heights,40.8372,-73.94196,Private room,25,1,2,2018-01-24,0.11,1,0
22611934,West Harlem- Recently renovated apartment for rent,74982218,Miki,Manhattan,Harlem,40.81309,-73.95336,Private room,32,4,45,2019-07-01,2.53,2,38
22612874,Private Bedroom with en Suite Bathroom in Bushwick,166415629,Anthony,Brooklyn,Bushwick,40.69859,-73.93534,Private room,85,1,0,,,1,0
22613221,Astoria very close to Manhattan private bedroom,117195769,Simone,Queens,Astoria,40.76334,-73.90977,Private room,45,1,4,2018-02-25,0.23,3,0
22614476,"cosy 1 bedroom junior apartment, Midtown Manhattan",121849119,Lexx,Manhattan,Murray Hill,40.74627,-73.97595,Entire home/apt,100,1,57,2019-06-17,3.62,1,86
22615158,Private Room Upper West Side,33392869,Stephen,Manhattan,Upper West Side,40.79937,-73.96281,Private room,100,3,0,,,1,0
22615655,Studio sanctuary at the epicenter of a local's NYC,2495580,Jayne,Manhattan,Chelsea,40.73955,-73.99775,Entire home/apt,230,4,3,2019-03-25,0.76,1,0
22616613,Lovely New York Guest Room,81146832,Willa,Manhattan,Inwood,40.86395,-73.92007,Private room,34,1,15,2018-05-17,0.85,1,0
22616692,Large Master Bedroom- Ridgewood,106394077,Patricia,Queens,Ridgewood,40.70865,-73.91088,Private room,65,3,0,,,1,0
22617426,Beautiful Private Bedroom for rent  Crown Heights,166286543,Mark,Brooklyn,Crown Heights,40.67439,-73.95286,Private room,35,10,5,2019-02-01,0.29,2,350
22618211,Midtown NYC Studio,5668546,Tom,Manhattan,Hell's Kitchen,40.75574,-73.99638,Entire home/apt,103,1,0,,,1,0
22618396,Spacious Brooklyn Bedroom with Natural Light,107978473,Trishia,Brooklyn,Greenpoint,40.73375,-73.9557,Private room,60,2,3,2018-06-19,0.23,1,0
22618993,FUN Bushwick Living,150647463,Eréz,Brooklyn,Bushwick,40.69783,-73.9301,Private room,55,14,3,2019-01-02,0.21,2,64
22619073,"Harlem Deco,",84716175,Garret,Manhattan,Harlem,40.82246,-73.93817,Private room,95,1,49,2018-10-22,2.72,2,180
22624247,HUGE SOHO 3 BR LOFT★★★★★LES/FULL FLOOR ★★★★★,166544300,Mariashi,Manhattan,Lower East Side,40.72015,-73.98376,Entire home/apt,416,4,37,2019-06-09,2.17,1,244
22627376,Cozy Bedroom in Heart of Greenpoint,1286786,Leslie,Brooklyn,Greenpoint,40.72949,-73.95802,Private room,45,1,1,2018-01-21,0.06,1,0
22627980,LOVE LIFE,3680044,Roselie,Manhattan,Upper West Side,40.79787,-73.9688,Entire home/apt,99,2,6,2018-04-29,0.33,1,0
22628116,Inwood apartment closed to have fun in manhattan,130633561,Jose,Manhattan,Inwood,40.86815,-73.92342,Private room,125,1,0,,,1,89
22628471,Chelsea Studio - Fully Furnished,74255931,Paddy,Manhattan,Chelsea,40.74776,-74.00238,Entire home/apt,75,15,1,2018-02-18,0.06,1,0
22629010,Fashion week stay!,165907758,Helen,Manhattan,Midtown,40.75301,-73.97277,Entire home/apt,200,7,0,,,1,0
22629696,Private Room w/premium  Mattress Near Subway & Gym,154302755,Vika & Josh,Brooklyn,Bedford-Stuyvesant,40.68766,-73.92788,Private room,100,2,31,2019-07-01,1.71,5,358
22630194,Authentic Brklyn Experience - Room B,156042211,Tia,Brooklyn,Canarsie,40.64838,-73.89834,Private room,40,4,4,2019-03-07,0.23,4,37
22631617,"Calm, cozy bedroom in the heart of Brooklyn!",42682752,Katharine,Brooklyn,Cobble Hill,40.6887,-73.99168,Private room,60,1,2,2018-01-15,0.11,3,0
22631676,"Peaceful, Spacious King-Size Bedroom with Sunlight",41311743,Jean,Brooklyn,Crown Heights,40.67516,-73.94813,Private room,97,3,0,,,2,0
22631779,Room Private Entrance Close to Subway/Bus/Airport,44782054,Jennifer,Queens,Ditmars Steinway,40.77317,-73.91508,Private room,55,2,58,2019-06-27,3.81,1,9
22632338,Hidden Gem - Entire Bklyn Apt,156042211,Tia,Brooklyn,Canarsie,40.64994,-73.8964,Entire home/apt,120,4,31,2019-06-23,1.88,4,296
22634088,Brooklyn Condominium With Balcony,155607686,Jenna,Brooklyn,Gravesend,40.58876,-73.97349,Private room,39,3,20,2019-06-15,1.29,1,324
22635815,Stylish Bedroom In Washington Heights Manhattan.,26101123,Ken,Manhattan,Washington Heights,40.83558,-73.9404,Private room,38,2,23,2019-06-30,1.43,1,30
22635959,Private room with visit to queens # 3,158540605,Sonia,Queens,Glendale,40.70116,-73.88935,Private room,45,1,61,2019-07-02,3.52,6,274
22636145,Private Suite in NYC 15 minutes to Times Square,157979999,Ayesha,Queens,Sunnyside,40.74648,-73.91919,Private room,60,1,76,2019-06-30,4.43,1,301
22636548,Spacious & Chic 2-BR Home in Manhattan,158563237,Annika,Manhattan,Inwood,40.86958,-73.9172,Entire home/apt,225,4,9,2019-05-19,0.65,1,364
22636785,Private room with visit to queens # 2,158540605,Sonia,Queens,Glendale,40.70148,-73.88954,Private room,25,2,75,2019-06-23,4.29,6,254
22637100,"Private room in Queens, Ny # 1",158540605,Sonia,Queens,Glendale,40.70099,-73.89034,Private room,25,1,101,2019-07-04,5.59,6,216
22637533,Private room,89320309,Rishi,Brooklyn,Fort Hamilton,40.61752,-74.03174,Private room,30,1,2,2019-01-18,0.13,1,0
22638243,Brooklyn Apartment - Minutes to Prospect Park,16684717,Eric,Brooklyn,Crown Heights,40.67362,-73.9568,Private room,50,1,2,2018-02-11,0.12,1,0
22638442,A Brief Welcome,22445332,Adrian,Brooklyn,Crown Heights,40.67157,-73.93434,Private room,25,1,1,2018-01-17,0.06,1,0
22639188,Hells Kitchen - Midtown West - 1 Bedroom Apartment,2925596,Daniel,Manhattan,Hell's Kitchen,40.76464,-73.99361,Entire home/apt,200,5,46,2019-07-01,2.63,1,228
22647656,59th Street,15819815,Tobey,Manhattan,Midtown,40.7601,-73.96356,Entire home/apt,100,30,1,2018-03-26,0.06,1,177
22649404,"@Ferry,2Bedroom/4bed.Private,Renovated/Stylish...",1715301,Mark,Staten Island,Tompkinsville,40.63518,-74.07956,Entire home/apt,65,4,63,2019-06-27,3.63,3,191
22649836,"AirBNB Ozone Park by JFK, NY",151233592,Denise,Queens,Ozone Park,40.68887,-73.8448,Private room,30,1,1,2018-01-11,0.06,1,0
22650253,Cozy & Sunlit Studio in LES,110345854,Laura,Manhattan,Lower East Side,40.72149,-73.98573,Entire home/apt,110,4,1,2018-11-18,0.13,1,0
22651032,1BR Guest Suite with private entrance,113469347,Joel,Queens,Queens Village,40.71899,-73.75347,Entire home/apt,45,3,27,2019-06-24,3.65,1,304
22651464,12 east 86th Steet Upper East Side Building,165898555,Honey,Manhattan,Upper East Side,40.77719,-73.9529,Entire home/apt,200,30,0,,,7,364
22651509,Cozy New York Apartment,166818540,Shannon R,Manhattan,Chelsea,40.73991,-74.00211,Entire home/apt,115,1,2,2018-10-11,0.11,1,0
22651614,"Great room in beautiful, light-filled apartment",166819817,Rebecca,Manhattan,Washington Heights,40.83267,-73.94156,Private room,75,30,0,,,1,90
22651901,HUGE ONE BEDROOM IN BK,124657243,Bugsy,Brooklyn,Flatbush,40.65105,-73.95935,Entire home/apt,89,1,4,2018-03-07,0.23,1,0
22652358,"Private room for short time rent, Sheepshead Bay",35673036,Victoria,Brooklyn,Sheepshead Bay,40.589,-73.95675,Private room,50,3,3,2018-09-14,0.28,1,189
