id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27164116,Efficient and Accessible Harlem Studio,204527519,Kristopher,Manhattan,Harlem,40.80136,-73.95158,Entire home/apt,100,3,16,2019-06-14,1.42,1,0
27164169,Heart of Williamsburg with huge private terrace,46325694,Unai,Brooklyn,Williamsburg,40.71219,-73.96301,Entire home/apt,329,4,1,2019-01-02,0.16,1,0
27165248,"Bedroom #5, Basement level, Park, express Q train",2478675,Gina,Brooklyn,Prospect-Lefferts Gardens,40.65614,-73.9584,Private room,39,1,11,2019-07-07,2.29,5,309
27165702,Cozy Van,10407935,Meng,Manhattan,West Village,40.73399,-74.00357,Entire home/apt,89,1,54,2019-07-01,4.82,8,2
27166808,Artists/Yoga Sunny Studio - Prime Location!,48201791,Olivia,Brooklyn,Flatbush,40.6395,-73.96507,Entire home/apt,150,4,27,2019-06-07,2.39,2,29
27166904,PRIVATE APARTMENT IN DOORMAN BUILDING,94832914,John,Manhattan,Financial District,40.70571,-74.00675,Entire home/apt,139,3,1,2019-03-18,0.27,1,0
27167258,Chelsea Proper,23335317,Jaimi,Manhattan,Chelsea,40.74462,-74.0013,Entire home/apt,230,2,1,2019-06-14,1.0,1,77
27168097,Prime Williamsburg location! High ceilings!,54541149,J,Brooklyn,Williamsburg,40.7159,-73.95905,Private room,75,2,1,2018-07-29,0.09,1,0
27169644,"Bright, Simple, Cozy 1br. Apt in East Williamsburg",204577752,Lilia & Gaby,Brooklyn,Williamsburg,40.7154,-73.93926,Entire home/apt,135,2,44,2019-06-24,4.11,1,7
27169890,2 BR affordable - good for groups,204581148,Eddie,Manhattan,East Harlem,40.79729,-73.93092,Entire home/apt,185,1,24,2019-06-20,2.06,1,314
27172827,"Cozy Upper East - 1 Bed
Park | Museums | Subway",25700836,Brenton,Manhattan,Upper East Side,40.77979,-73.95297,Entire home/apt,128,1,11,2018-11-26,0.96,1,30
27173512,Awesome Apartment near Prospect Park,23371413,Amit,Brooklyn,Crown Heights,40.66483,-73.95883,Entire home/apt,110,4,2,2018-09-16,0.2,1,32
27173844,Midtown (near Korean town) spacious private room,74529394,Siyu,Manhattan,Midtown,40.74832,-73.98423,Private room,80,5,2,2018-08-31,0.17,1,0
27185508,Large 1 Bedroom in the Heart of New York City,2596736,Barry,Manhattan,Chelsea,40.74017,-73.99485,Entire home/apt,175,3,6,2019-07-07,0.57,1,5
27186509,Lovely apartment with a balcony,9598256,Raphaël,Brooklyn,Prospect Heights,40.67329,-73.96627,Entire home/apt,160,5,6,2019-06-30,0.55,1,28
27188155,Sunny One bedroom in the heart of the East Village,192554415,Nina,Manhattan,East Village,40.7297,-73.98552,Entire home/apt,250,7,16,2019-06-25,1.72,1,135
27189113,Home away from home in the West Village.,2264902,Leni,Manhattan,West Village,40.73692,-74.00531,Entire home/apt,225,2,17,2019-07-01,1.54,2,0
27190005,1 Bedroom Suite By LGA / JFK airports & NYC!,204733512,Aramis,Queens,East Elmhurst,40.76087,-73.88375,Private room,45,3,19,2019-04-10,1.67,2,0
27190713,Modern Studio on Upper East Side,178224519,Lisa,Manhattan,Upper East Side,40.78306,-73.94524,Entire home/apt,150,30,0,,,8,364
27191921,Fort Pl B&B,204752727,Paul,Staten Island,St. George,40.64275,-74.08001,Private room,120,2,1,2019-04-05,0.31,1,350
27192502,Private Bedroom A in Bushwick Minutes from Subways,64680664,Ariel,Brooklyn,Bushwick,40.68991,-73.91179,Private room,50,2,26,2019-06-18,2.5,3,80
27194554,Upper West Side Getaway In the City Center,14459075,Eddy,Manhattan,Morningside Heights,40.80279,-73.96325,Private room,60,2,58,2019-07-07,5.67,1,110
27195039,BIG FACTORY LOFT - HIP BUSHWICK NEAR 2 METROS!!,35606248,Blake And Madia,Brooklyn,Bushwick,40.70265,-73.92606,Private room,70,2,28,2019-06-09,2.43,5,359
27195515,2 BEDS -EXTRA ROOM IN ARTIST LOFT -HIP BUSHWICK,35606248,Blake And Madia,Brooklyn,Bushwick,40.70442,-73.92752,Private room,80,2,30,2019-05-24,2.71,5,361
27195566,1 BR apartment near Times Square,92772140,Alex,Manhattan,Hell's Kitchen,40.76035,-73.99524,Entire home/apt,200,2,22,2019-05-27,2.06,1,155
27195600,Reign in your castle,204773816,Marisa,Queens,Flushing,40.75785,-73.81948,Entire home/apt,120,3,21,2019-06-13,2.09,1,152
27195692,Low Price Private Room,204786430,Shamyra,Queens,Ridgewood,40.70775,-73.90853,Private room,53,7,0,,,2,0
27196488,"2 br furnished apartment sublet for August. Prime Sunnyside location, close to restaurants, stores and subway 7train 40 street stop",204774833,Tatiana,Queens,Sunnyside,40.74506,-73.92444,Entire home/apt,200,1,1,2018-08-24,0.09,1,0
27196874,"Convenience, comfort & charm on the Upper West",8749245,Sarah,Manhattan,Upper West Side,40.78461,-73.98078,Entire home/apt,175,30,2,2019-05-24,0.27,1,215
27197193,Soho neighborhood apartment,163482759,John,Manhattan,SoHo,40.72586,-74.00079,Private room,75,1,14,2019-01-25,1.25,1,0
27199508,Chelsea Studio (450 Sq. Feet) with Balcony!,52602302,Daniel,Manhattan,Chelsea,40.74312,-73.99573,Entire home/apt,149,5,5,2019-06-27,0.45,1,0
27200105,Spacious brand new apartment in Brooklyn,416361,O,Brooklyn,Bedford-Stuyvesant,40.68036,-73.94587,Private room,150,3,1,2018-08-12,0.09,1,179
27201242,**Newly Listed 2-bedroom gem with private entrance,1837068,Mansura,Brooklyn,Bushwick,40.69279,-73.91423,Entire home/apt,110,2,21,2019-06-08,2.96,1,13
27201257,Charming & convenient to subways/1 bed. brownstone,200391647,Lauren,Brooklyn,Park Slope,40.67947,-73.97618,Entire home/apt,150,7,1,2018-10-18,0.11,1,0
27201468,Large Apt on Upper East! Steps to Q/4/5/6 Subways!,104835154,Itay,Manhattan,Upper East Side,40.77847,-73.94962,Entire home/apt,147,7,10,2019-04-26,0.86,2,11
27201540,Brooklyn / Bed Stuy :: Brownstone garden-floor apt,257904,David,Brooklyn,Bedford-Stuyvesant,40.68518,-73.93517,Entire home/apt,150,5,5,2018-11-15,0.48,1,0
27202604,NICE COZY PRIVET ROOM,26877037,Catherine,Brooklyn,Sheepshead Bay,40.59887,-73.9579,Private room,138,1,1,2018-12-04,0.14,2,269
27202749,Entire 2nd floor w/2 Rooms in Authentic Brownstone,73425483,Vincent,Brooklyn,Bedford-Stuyvesant,40.69176,-73.9383,Private room,135,2,10,2019-06-27,1.21,6,249
27202986,HOSTEL,204852524,Sergiy,Brooklyn,Gravesend,40.59982,-73.98679,Shared room,100,1,1,2018-08-14,0.09,1,363
27203333,850 sq ft Large 3rd Floor NYC Family Loft,29510402,Douglas,Bronx,Longwood,40.82445,-73.90341,Private room,90,2,1,2018-07-29,0.09,3,0
27203347,"New Great Place, 20min to Downtown Manhattan",204852306,Dee,Brooklyn,Bedford-Stuyvesant,40.67786,-73.93254,Entire home/apt,500,1,1,2018-11-19,0.13,14,53
27203413,Quiet Apartment/ Private Entrance/ Free Parking,204810113,Maria,Staten Island,New Brighton,40.63813,-74.0929,Private room,115,3,42,2019-06-21,3.8,1,115
27203779,New Sunny 4 bedroom space!  Popular! Close2Subway!,204852306,Dee,Brooklyn,Bedford-Stuyvesant,40.67851,-73.93071,Entire home/apt,300,1,1,2018-11-04,0.12,14,53
27203985,Awesome room in BK great for two friends sharing!,30532557,Eibhlin,Brooklyn,Bedford-Stuyvesant,40.68923,-73.92816,Private room,43,30,1,2019-05-01,0.43,5,140
27204768,Wicked Chill Artist Space!,4356698,Youmie,Manhattan,Washington Heights,40.85045,-73.93493,Private room,75,2,20,2019-06-30,1.74,1,357
27205234,Guest Room With a Cute Backyard!,928165,Meg,Brooklyn,Bushwick,40.6969,-73.9114,Private room,52,2,12,2019-01-04,1.19,1,0
27205506,Seconds from subway or a 30 min drive to city.,47504485,Danny,Brooklyn,Bensonhurst,40.61183,-73.98219,Private room,85,5,29,2019-07-06,2.58,2,58
27211525,Brooklyn Home convenient to everywhere,204915695,Jian,Brooklyn,Sunset Park,40.63729,-74.01046,Private room,50,3,25,2019-07-05,2.26,2,108
27214615,4BR 4 BATH IN THE HEART OF WEST VILLAGE,200380610,Pranjal,Manhattan,West Village,40.73495,-74.00033,Entire home/apt,483,30,0,,,65,364
27215273,DOORMAN/ GYM/ MODERN 1 BR ON EAST 52ND ST,200380610,Pranjal,Manhattan,Midtown,40.75524,-73.96382,Entire home/apt,290,30,0,,,65,365
27215478,LUXURY STUDIO ON WEST 56TH ST-POOL/GYM/CLUB HOUSE,200380610,Pranjal,Manhattan,Midtown,40.76701,-73.98174,Entire home/apt,225,30,0,,,65,249
27215807,LUXURY DELUXE 2BR 2BATH -DOORMAN/GYM,200380610,Pranjal,Manhattan,Hell's Kitchen,40.76182,-73.99771,Entire home/apt,550,30,0,,,65,360
27216072,LUXURY & DESIGNER 1BR IN HELL'S KITCHEN,200380610,Pranjal,Manhattan,Hell's Kitchen,40.76194,-73.99824,Entire home/apt,450,30,0,,,65,365
27216202,A CLASSIC NYC NEIGHBORHOOD-EAST 86TH/5TH AVENUE,200380610,Pranjal,Manhattan,Upper East Side,40.78009,-73.95929,Entire home/apt,200,30,0,,,65,364
27216361,Sunny Plant Filled Apt in Williamsburg,5809327,Michele,Brooklyn,Williamsburg,40.70747,-73.95304,Private room,80,3,6,2019-06-01,0.61,1,282
27216826,LUXURY 2BR 2BATH IN SUTTON PLACE-GYM/DOORMAN,200380610,Pranjal,Manhattan,Midtown,40.75457,-73.96248,Entire home/apt,360,30,0,,,65,364
27217390,1 BEDROOM ON UES-DOORMAN/WASHER/DRYER,200380610,Pranjal,Manhattan,Upper East Side,40.77834,-73.95193,Entire home/apt,210,30,0,,,65,364
27217551,EAST 25TH ST~KIPS BAY/EAST VILLAGE/UNION SQUARE,200380610,Pranjal,Manhattan,Kips Bay,40.73863,-73.98002,Entire home/apt,210,30,0,,,65,364
27217759,LUXURY STUDIO ON WEST 48TH ST-POOL/GYM/CLUB HOUSE,200380610,Pranjal,Manhattan,Theater District,40.75994,-73.98673,Entire home/apt,225,30,0,,,65,250
27217819,Easy Eastern Parkway! Minutes From 4/5 Train!,204971560,Natasha,Brooklyn,Crown Heights,40.66957,-73.95764,Private room,75,1,27,2019-07-01,2.47,1,146
27220502,Large sunny private room near Times Sq. 43D3,190921808,John,Manhattan,Hell's Kitchen,40.75516,-73.99547,Private room,120,7,1,2019-04-26,0.41,47,338
27221468,AWESOME QUEEN BED B - NEAR 3 METROS WILLIAMSBURG,189625025,Mary And Ryan,Brooklyn,Williamsburg,40.70844,-73.94415,Private room,70,2,20,2019-06-10,1.9,2,345
27222175,Private Bedroom in the Financial District,126897791,Allison,Manhattan,Financial District,40.70662,-74.00562,Private room,1700,120,0,,,1,0
27222424,Townhouse private 1 1/2 bedroom garden apartment,195693063,Billy,Manhattan,Harlem,40.82244,-73.94994,Entire home/apt,195,2,42,2019-06-30,4.08,2,257
27225028,NYC Private 1BR Apartment - 116th Street,59591371,Dustin,Manhattan,East Harlem,40.79889,-73.94489,Entire home/apt,89,6,48,2019-07-02,4.21,1,15
27225540,Huge Private Brooklyn Room with Two Beds!,205032591,Annie,Brooklyn,Bedford-Stuyvesant,40.68589,-73.94762,Private room,65,2,21,2019-06-15,2.04,4,334
27225628,Columbia/Morningside 1BR Sublet in 3BR Apt,23619449,Kaedin,Manhattan,Morningside Heights,40.81308,-73.95993,Private room,45,31,1,2018-08-31,0.1,1,1
27225643,Cozy room at Pat's Paradise,187870198,Patricia,Queens,Rockaway Beach,40.58511,-73.81757,Private room,53,2,7,2019-06-29,0.61,1,252
27225719,❤️Private Suite for Friends Getaway Close to NYC,179745489,Sophie,Queens,Elmhurst,40.73088,-73.87488,Entire home/apt,125,2,47,2019-06-27,4.18,1,315
27225784,Furnished Upper East Side LARGE Studio,10573806,Masha,Manhattan,Upper East Side,40.77168,-73.95393,Entire home/apt,140,2,5,2018-10-28,0.55,1,0
27225888,Studio Apartment in Gramercy,2457645,Bijal,Manhattan,Gramercy,40.73615,-73.98166,Entire home/apt,130,15,0,,,1,0
27226871,Lovely Brooklyn Room great for groups,205032591,Annie,Brooklyn,Bedford-Stuyvesant,40.68613,-73.94786,Private room,65,2,25,2019-06-14,2.52,4,347
27227103,Furnished and Finished Basement Entire Place SAFE,122044895,Yerddy,Bronx,Wakefield,40.89382,-73.84844,Entire home/apt,75,30,7,2019-05-31,0.69,2,188
27227269,Huge bedroom in Harlem,28449397,Vanessa,Manhattan,Harlem,40.82958,-73.94184,Private room,80,1,1,2018-10-09,0.11,2,364
27227358,Jewel of a Room in BK,205032591,Annie,Brooklyn,Bedford-Stuyvesant,40.68608,-73.94813,Private room,65,2,17,2019-06-24,1.65,4,350
27227655,Intimate Private Room,205032591,Annie,Brooklyn,Bedford-Stuyvesant,40.68635,-73.94821,Private room,55,2,18,2019-06-04,1.6,4,359
27227840,"Cute, Comfortable, Full Apartment in NYC!!!",31687877,Christina,Manhattan,Kips Bay,40.74298,-73.97448,Entire home/apt,110,1,42,2019-07-07,3.73,1,8
27229363,"FOURTH OF JULY!!!! BEST DEAL!! Perfect, 1 bed. apt",835534,J,Manhattan,Upper East Side,40.78319,-73.9544,Entire home/apt,120,1,16,2019-06-09,1.41,1,2
27230758,Room in modern apartment in hip Williamsburg,31882405,Dawn,Brooklyn,Williamsburg,40.7082,-73.96719,Private room,130,2,12,2019-07-05,1.07,1,26
27234677,Amazing Upper East Side Apt with private patio,69885871,Jennifer,Manhattan,Upper East Side,40.7729,-73.95761,Private room,120,1,2,2019-02-09,0.31,1,171
27235064,Cute Williamsburg Apartment Perfectly Located,793717,Alain,Brooklyn,Williamsburg,40.70934,-73.95593,Entire home/apt,162,3,38,2019-06-30,3.34,1,314
27235864,Cozy bedroom in Harlem,28449397,Vanessa,Manhattan,Harlem,40.82962,-73.94212,Private room,80,1,12,2019-05-21,1.04,2,357
27236170,Staten Island Home with a View,205132904,Farah,Staten Island,Tompkinsville,40.63513,-74.07929,Private room,135,2,65,2019-06-24,6.13,2,293
27237325,Beautiful Crown Heights Studio apartment,205144781,Evelyn,Brooklyn,Crown Heights,40.675,-73.92358,Entire home/apt,85,1,53,2019-07-05,4.68,1,306
27237510,"*NO GUEST SERVICE FEE* Studio Suite w/ Queen Bed, Close to 51st St Subway",205031545,Red Awning,Manhattan,Midtown,40.75299,-73.96659,Entire home/apt,699,3,8,2019-05-19,1.21,49,204
27237511,*NO GUEST SERVICE FEE* Beekman Tower Premium Studio Suite,205031545,Red Awning,Manhattan,Midtown,40.75414,-73.96595,Entire home/apt,699,3,3,2019-03-03,0.5,49,204
27237512,*NO GUEST SERVICE FEE* Studio Suite with Free Continental Breakfast Daily,205031545,Red Awning,Manhattan,Midtown,40.75239,-73.96684,Entire home/apt,699,3,1,2019-03-31,0.3,49,204
27237516,*NO GUEST SERVICE FEE* Beekman Tower Studio with Queen Bed & Free Wifi,205031545,Red Awning,Manhattan,Midtown,40.75425,-73.96648,Entire home/apt,699,3,4,2019-05-19,0.82,49,204
27237526,*NO GUEST SERVICE FEE* 1 Bed Studio Suite - Close to UN Headquarters,205031545,Red Awning,Manhattan,Midtown,40.75397,-73.96697,Entire home/apt,699,3,5,2019-04-29,0.48,49,204
27237539,*NO GUEST SERVICE FEE* Incredible Location! Luxury Midtown Studio with Kitchen,205031545,Red Awning,Manhattan,Midtown,40.75434,-73.96569,Entire home/apt,699,3,3,2019-05-20,0.46,49,164
27237549,*NO GUEST SERVICE FEE* Luxury Studio Suite in Excellent Midtown Location,205031545,Red Awning,Manhattan,Midtown,40.75442,-73.96696,Entire home/apt,699,3,8,2019-06-16,1.18,49,204
27237563,*NO GUEST SERVICE FEE* Studio Suite w/ Convenient Midtown Location,205031545,Red Awning,Manhattan,Midtown,40.75402,-73.9651,Entire home/apt,699,3,19,2019-06-11,2.45,49,204
27237570,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite,205031545,Red Awning,Manhattan,Midtown,40.75243,-73.9654,Entire home/apt,699,3,5,2019-05-31,0.74,49,206
27237572,"*NO GUEST SERVICE FEE* One Bedroom Suite w/ Queen Bed, Close to 51st St Subway",205031545,Red Awning,Manhattan,Midtown,40.75444,-73.96497,Entire home/apt,737,3,2,2019-05-20,0.42,49,216
27237577,*NO GUEST SERVICE FEE* One Bedroom Suite with Free Continental Breakfast Daily,205031545,Red Awning,Manhattan,Midtown,40.75224,-73.96652,Entire home/apt,737,3,1,2019-02-17,0.21,49,200
27237578,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite with Kitchen,205031545,Red Awning,Manhattan,Midtown,40.75417,-73.96557,Entire home/apt,737,3,8,2019-06-02,1.02,49,188
27237583,*NO GUEST SERVICE FEE* Beekman Tower Premium One Bedroom Suite,205031545,Red Awning,Manhattan,Midtown,40.75402,-73.96567,Entire home/apt,737,3,1,2019-02-18,0.21,49,222
27237586,*NO GUEST SERVICE FEE* Luxury One Bedroom Suite in Excellent Midtown Location,205031545,Red Awning,Manhattan,Midtown,40.75451,-73.96708,Entire home/apt,737,3,0,,,49,206
27237591,*NO GUEST SERVICE FEE* One Bedroom Suite - Close to UN Headquarters,205031545,Red Awning,Manhattan,Midtown,40.75425,-73.96556,Entire home/apt,737,3,4,2019-05-28,0.36,49,249
27237604,*NO GUEST SERVICE FEE* Luxury Midtown One Bedroom Suite with Kitchen,205031545,Red Awning,Manhattan,Midtown,40.75294,-73.96731,Entire home/apt,737,3,2,2019-06-07,0.4,49,235
27237606,*NO GUEST SERVICE FEE* Luxury One Bedroom Suite w/ Free Continental Breakfast,205031545,Red Awning,Manhattan,Midtown,40.75269,-73.96678,Entire home/apt,737,3,5,2019-05-27,1.17,49,230
27237609,*NO GUEST SERVICE FEE* Beekman Tower Studio with Fully Equipped Kitchen,205031545,Red Awning,Manhattan,Midtown,40.75308,-73.96732,Entire home/apt,699,3,9,2019-02-24,1.09,49,190
27237610,*NO GUEST SERVICE FEE* Great Location! Luxury Midtown Studio with Kitchen,205031545,Red Awning,Manhattan,Midtown,40.75231,-73.96707,Entire home/apt,699,3,7,2019-05-31,1.27,49,176
27237623,*NO GUEST SERVICE FEE* Luxury Studio Suite w/ Free Continental Breakfast,205031545,Red Awning,Manhattan,Midtown,40.75283,-73.96675,Entire home/apt,699,3,3,2018-12-12,0.33,49,196
27237625,*NO GUEST SERVICE FEE* Luxury Midtown One Bedroom Suite with Kitchen,205031545,Red Awning,Manhattan,Midtown,40.75459,-73.96707,Entire home/apt,737,3,3,2019-06-10,0.44,49,153
27237631,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite with Queen Bed & Free Wifi,205031545,Red Awning,Manhattan,Midtown,40.75238,-73.96653,Entire home/apt,737,3,2,2019-05-23,0.71,49,224
27238918,Cozy Private Twin Room 5 min LaGuardia LGA Airport,10229087,Kais,Queens,Ditmars Steinway,40.77214,-73.89169,Private room,52,1,39,2019-07-04,3.38,4,353
27241336,your home in the big apple,202329412,Anthony Michel,Brooklyn,Crown Heights,40.66516,-73.94097,Private room,46,1,13,2019-05-27,1.13,1,301
27244093,QUEEN BED 1 NEAR 3 METROS IN WILLIAMSBURG,189625025,Mary And Ryan,Brooklyn,Williamsburg,40.70756,-73.94269,Private room,76,2,29,2019-06-30,2.54,2,330
27246155,SUNNY 2 BEDS - NEAR 3 METROS IN WILLIAMSBURG,189646908,Jolene And Ryan,Brooklyn,Williamsburg,40.70936,-73.94427,Private room,86,2,28,2019-06-30,2.61,3,365
27248443,Cozy Private Queen Room 5min LaGuardia LGA Airport,10229087,Kais,Queens,Ditmars Steinway,40.77309,-73.89256,Private room,85,1,41,2019-07-07,3.66,4,349
27248487,Cozy & Chic West Village One Bedroom Oasis,205227236,Anne,Manhattan,West Village,40.73394,-74.00175,Entire home/apt,200,2,3,2018-09-03,0.27,1,0
27249535,**Harmony Room with Bed and Futon**,205234874,Petera,Brooklyn,Bedford-Stuyvesant,40.69128,-73.94311,Private room,60,2,24,2019-06-21,2.22,2,360
27250227,Artist Retreat Private Single,134521683,Kathy,Manhattan,East Village,40.72401,-73.98154,Private room,50,30,3,2019-06-14,0.3,2,34
27250336,Cozy Private Full Room 5 min LaGuardia LGA Airport,10229087,Kais,Queens,Ditmars Steinway,40.77248,-73.89263,Private room,52,1,32,2019-07-05,2.83,4,355
27250504,Exquisite Room--Just 15 minutes from JFK,205243076,Diana,Queens,Cambria Heights,40.69159,-73.73658,Private room,65,2,27,2019-06-30,2.34,2,79
27250960,Renovated Brooklyn Apt Only 35m to Manhattan!,303926,Kay,Brooklyn,Cypress Hills,40.68351,-73.88448,Entire home/apt,89,2,14,2019-06-09,1.48,2,180
27251398,EAST RIVER VIEW~HIRISE STUDIO,200380610,Pranjal,Manhattan,Midtown,40.75424,-73.96312,Entire home/apt,200,30,0,,,65,364
27252114,TOWNHOUSE CHARME IN CITY~EAST 59th STREET STUDIO,200380610,Pranjal,Manhattan,Midtown,40.75909,-73.96398,Entire home/apt,154,30,0,,,65,364
27252615,LUXURIOUS 3 BR WITH BALCONY & RIVER VIEWS,200380610,Pranjal,Manhattan,Murray Hill,40.74422,-73.97124,Entire home/apt,350,60,0,,,65,327
27252798,Huge apartment with jacuzzi and backyard,1110299,Loreta,Queens,Ridgewood,40.70108,-73.90222,Entire home/apt,120,2,3,2018-08-27,0.27,1,40
27254736,Beautiful Empire State Views Studio Apartment,14317115,Samantha,Manhattan,Kips Bay,40.74075,-73.97674,Entire home/apt,86,1,0,,,1,0
27255101,Comfortable Bedroom in calm Midwood neighborhood,130006475,Nadira,Brooklyn,Midwood,40.62771,-73.96381,Private room,40,1,22,2019-02-17,1.9,1,0
27255632,Sunny spacious room near Times Square 51E2,190921808,John,Manhattan,Hell's Kitchen,40.75562,-73.99539,Private room,55,30,8,2019-05-21,0.71,47,351
27255936,"Cozy Room, 2 min Times Square, centrally located",84825183,Antoine,Manhattan,Hell's Kitchen,40.76243,-73.99078,Private room,95,3,3,2018-08-05,0.26,1,5
27256404,Beautiful Bushwick 3br on the subway,14487073,Jeremy,Brooklyn,Bushwick,40.70382,-73.91456,Entire home/apt,250,2,25,2019-07-01,2.37,2,260
27257149,~House of Rest~Treehouse Room in Bushwick Brooklyn,427019,Oh,Brooklyn,Williamsburg,40.70713,-73.92918,Private room,55,2,18,2019-05-21,1.61,2,5
27257929,AWESOME SUNNY 2 BEDS C NEAR 3 METROS WILLIAMSBURG,189646908,Jolene And Ryan,Brooklyn,Williamsburg,40.70757,-73.94466,Private room,86,2,23,2019-07-01,2.18,3,365
27257936,AWESOME SUNNY 2 BEDS A NEAR 3 METROS WILLIAMSBURG,189646908,Jolene And Ryan,Brooklyn,Williamsburg,40.7089,-73.94447,Private room,86,2,17,2019-06-02,1.53,3,342
27259887,Bedstuy Oasis,4089207,Mondell,Brooklyn,Bedford-Stuyvesant,40.68571,-73.93868,Entire home/apt,250,3,22,2019-07-07,1.94,2,314
27260962,Quiet Manhattan Bedroom - sublet/roommate,49435345,Caitlin,Manhattan,Inwood,40.86813,-73.92393,Private room,50,30,9,2018-10-15,0.81,1,57
27260995,2br apt for rent daily 10min away in train to City,114887819,Fernando,Brooklyn,Bushwick,40.69752,-73.93497,Entire home/apt,245,2,5,2019-06-03,0.79,1,128
27261168,Renovated Comfy 1 BDR in Prime Midtown~Close toALL,204348856,Ellie,Manhattan,Midtown,40.7562,-73.96796,Entire home/apt,125,1,35,2019-06-28,3.37,1,35
27262079,Private Apt 2BR/1Bath/Kitchen/Parking in OUR HOME,119826595,Juan,Bronx,Mott Haven,40.81192,-73.91781,Entire home/apt,132,1,44,2019-06-30,3.91,1,103
27262712,Unique Harlem experience in sunny lofted studio,205358796,Shana,Manhattan,Harlem,40.80765,-73.95484,Entire home/apt,112,3,4,2019-03-30,0.37,1,24
27263672,Massive room seconds from Bushwick graffiti,26302195,Michael,Brooklyn,Williamsburg,40.70562,-73.92734,Private room,65,1,2,2019-02-24,0.44,1,0
27264907,Low price private room train nearby,204786430,Shamyra,Queens,Ridgewood,40.70665,-73.90969,Private room,53,7,4,2019-01-02,0.36,2,0
