id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30551807,Bedford Ave Apartment,229229020,Alexandra,Brooklyn,Greenpoint,40.72109,-73.95403,Entire home/apt,115,7,3,2019-03-23,0.48,1,11
30552071,Hilton Cub at West 57 st Penthouse King Size,85385725,Benjamin,Manhattan,Midtown,40.76399,-73.97718,Private room,550,2,0,,,2,145
30552204,Bright Luxe Williamsburg Home - 4br 2ba,227987738,Todd,Brooklyn,Williamsburg,40.70807,-73.95604,Entire home/apt,392,1,18,2019-06-19,3.12,1,318
30552566,"Spacious King Bedroom in Downtown, NY",24916650,Kat,Manhattan,East Village,40.72301,-73.98347,Private room,125,4,21,2019-07-06,3.56,1,52
30552680,HUGE DESIGNER SOHO LOFT,4075403,Karim,Manhattan,SoHo,40.72046,-74.00151,Entire home/apt,950,4,1,2019-04-19,0.37,1,90
30552921,"Dreamy Brooklyn 3br, sleeps many! ~*Must See*~",227990647,Jona,Brooklyn,Bedford-Stuyvesant,40.694,-73.93354,Entire home/apt,360,2,26,2019-06-21,3.94,1,21
30553339,Spacious Brooklyn Apartment,229115651,Jeremy,Brooklyn,Bushwick,40.69632,-73.92908,Private room,50,5,0,,,1,0
30554355,All You Need- Cozy East Village 1 BD Apt.,9994745,Kimberly,Manhattan,East Village,40.72367,-73.98244,Entire home/apt,175,2,2,2019-02-17,0.32,1,2
30554660,STEPS TO COOL BARS AND COFFEE SHOPS! B/1,229147376,Melly,Brooklyn,Bedford-Stuyvesant,40.68548,-73.95679,Private room,45,30,0,,,11,354
30554810,Railroad 2 bdr apartment,70065270,Iryna,Manhattan,East Harlem,40.789,-73.94798,Entire home/apt,90,3,1,2019-01-01,0.16,1,0
30554915,Clean & Spacious Private Bedroom 2 min. to Subway,24594462,Fatima,Manhattan,East Harlem,40.79617,-73.946,Private room,95,2,27,2019-06-25,3.91,2,33
30555359,YOUR BROOKLYN HOME!  COZY + COMFY + CONVENIENT!B/2,229147376,Melly,Brooklyn,Bedford-Stuyvesant,40.68612,-73.95806,Private room,50,15,2,2019-05-25,0.85,11,189
30555709,Spacious Sanctuary -Great Neighborhood/City Center,229255407,Jose,Manhattan,Midtown,40.74551,-73.98744,Entire home/apt,150,1,4,2019-01-20,0.57,1,5
30555898,"Nice, Clean and quiet place in Williamsburg",12715154,Leo,Brooklyn,Williamsburg,40.71954,-73.9461,Private room,100,5,1,2019-01-01,0.16,2,0
30556230,THE BEST LOCATION TO EXPERIENCE NYC!  B/3,229147376,Melly,Brooklyn,Bedford-Stuyvesant,40.68736,-73.95777,Private room,59,15,5,2019-05-18,0.94,11,343
30557081,SUPER LOCATION + OVERSIZED SUNLIT ROOM!   R/4,229147376,Melly,Brooklyn,Bedford-Stuyvesant,40.6857,-73.95781,Private room,60,15,8,2019-07-04,1.12,11,330
30557292,TRAVELERS + STUDENTS + NYC LOVERS WELCOME! L/1,229147376,Melly,Brooklyn,Bedford-Stuyvesant,40.68549,-73.9573,Private room,48,15,2,2019-01-03,0.31,11,189
30557569,Convenient East Village Apartment,9047774,Katrina,Manhattan,East Village,40.73009,-73.98884,Entire home/apt,150,4,0,,,1,0
30557583,"Wonderful Chelsea Studio w/ Balcony, Gym, Doorman by Blueground",107434423,Blueground,Manhattan,Chelsea,40.73888,-73.99782,Entire home/apt,287,30,0,,,232,218
30557658,SERENE ESCAPE IN THE BUSY CITY!  L/3,229147376,Melly,Brooklyn,Bedford-Stuyvesant,40.68737,-73.95798,Private room,48,15,5,2019-04-27,0.7,11,364
30557789,Spacious private room with in room MOVIE THEATER,4599529,Luke,Brooklyn,Williamsburg,40.71673,-73.94948,Private room,65,2,1,2018-12-15,0.15,1,95
30557920,Great studio with beautiful backyard,148508902,Olga,Brooklyn,Sheepshead Bay,40.5864,-73.9432,Entire home/apt,69,1,42,2019-06-30,6.09,1,57
30558005,Penthouse apartment in the heart of Williamsburg,22591930,Matthew,Brooklyn,Williamsburg,40.71901,-73.96303,Private room,70,2,1,2019-01-01,0.16,1,0
30558097,Warm Cozy Apt in Brooklyn,229269352,Neil,Brooklyn,Bedford-Stuyvesant,40.68879,-73.9534,Private room,120,2,2,2019-01-01,0.3,1,89
30558219,Master bedroom w/priv bathroom in heart of BedStuy,1313385,Dania,Brooklyn,Bedford-Stuyvesant,40.68548,-73.93145,Private room,90,3,2,2019-06-17,2.0,1,1
30558568,ALL YOU COULD WANT FOR YOUR STAY IN BK!  L/4,229147376,Melly,Brooklyn,Bedford-Stuyvesant,40.68606,-73.95752,Private room,40,15,3,2019-05-03,0.47,11,354
30558682,Cutepraise home in queens,229272976,Olly,Queens,St. Albans,40.69064,-73.76009,Private room,60,2,15,2019-06-17,2.27,1,356
30559387,Brooklyn 1 room,229278227,明凤,Brooklyn,Bensonhurst,40.62071,-73.99912,Private room,45,1,13,2019-06-30,2.07,1,324
30559544,Cozy Home,195024580,Mikael,Brooklyn,Williamsburg,40.72066,-73.95726,Entire home/apt,150,7,2,2019-03-11,0.32,1,8
30559819,Urban Oasis II,2522815,Tricia,Brooklyn,Sunset Park,40.66356,-73.99368,Entire home/apt,150,2,0,,,2,29
30561213,EXPERIENCE COLORFUL NYC IN THE BEST LOCATION! R/1,229147376,Melly,Brooklyn,Bedford-Stuyvesant,40.68723,-73.95742,Private room,48,15,4,2019-05-21,0.56,11,341
30561353,Williamsburg waterfront 1 BR in luxury building,169898690,Antonia,Brooklyn,Williamsburg,40.72161,-73.96327,Entire home/apt,125,90,0,,,1,129
30561846,Brand new studio,35256210,Bruno,Queens,Long Island City,40.75038,-73.94069,Entire home/apt,200,4,0,,,1,0
30561958,Vibey Artist Studio - Heart of Lower East Side,35435470,Martha Nicole,Manhattan,Lower East Side,40.72149,-73.98918,Entire home/apt,99,1,3,2019-01-27,0.49,1,0
30562291,Best Location in Luxury Building near Times Square,21496186,Richard,Manhattan,Midtown,40.75051,-73.98625,Private room,94,1,27,2019-07-01,4.58,2,76
30562328,Large Room 11minutes to Manhattan NYC at Safe area,229293180,Jessica,Queens,Woodside,40.7419,-73.90236,Private room,55,3,20,2019-07-03,3.39,1,44
30562360,Spacious Apartment in the heart of Manhattan,12076120,Victoria,Manhattan,West Village,40.74005,-74.00525,Entire home/apt,205,2,0,,,1,157
30562364,"Stunning 2,000 sq ft 2BR in Williamsburg",5524422,Anne,Brooklyn,Williamsburg,40.71362,-73.95714,Entire home/apt,520,3,1,2019-01-01,0.16,1,24
30562589,Gut renovated one bedroom in Brooklyn!,51596064,Toma,Brooklyn,East Flatbush,40.64487,-73.94711,Entire home/apt,70,1,23,2019-01-28,3.27,1,0
30563655,BEST LOCATION -TIME SQUARE-Javits- Spacious 2BEDS.,229288524,Yan,Manhattan,Hell's Kitchen,40.75569,-73.99111,Entire home/apt,128,5,0,,,2,142
30563760,Private One Bedroom Chelsea Apartment New York-#1,9328763,Synergy Global,Manhattan,Chelsea,40.74511,-73.99468,Private room,138,25,0,,,2,0
30565063,Private Bedroom on Newly Renovated Apartment,61560050,Bárbara,Brooklyn,Bushwick,40.70279,-73.91347,Private room,55,2,2,2019-01-01,0.32,1,0
30565107,Quiet but close to Main Street.Flushing Chinatown,229309933,Jeniffer,Queens,Flushing,40.76389,-73.82349,Shared room,49,1,3,2019-06-23,0.94,2,90
30565284,Great for family/friends! 2 bdrm duplex sleeps 6!,181651082,Fran,Queens,Rosedale,40.65861,-73.73672,Entire home/apt,135,1,5,2019-06-09,0.76,3,36
30566489,"2-Bedroom Bright Duplex, Heart of Williamsburg",3933608,Harsha,Brooklyn,Williamsburg,40.71713,-73.9622,Entire home/apt,280,3,0,,,1,0
30566910,Spacious East Village Zen Den,33531612,Kim,Manhattan,East Village,40.72365,-73.98643,Entire home/apt,110,2,1,2019-05-27,0.7,1,280
30567047,WELCOME TRAVELERS AND NYC LOVERS!  R/2,229147376,Melly,Brooklyn,Bedford-Stuyvesant,40.6871,-73.95735,Private room,40,15,4,2019-05-25,0.56,11,325
30567064,Manhattan Midtown West 3B Apartment,107053688,Qiuyang,Manhattan,Upper West Side,40.77394,-73.98955,Entire home/apt,500,5,5,2018-12-14,0.71,1,0
30567265,A gem in Bushwick,61107296,Jessica,Queens,Ridgewood,40.70732,-73.91491,Private room,65,1,3,2019-01-02,0.47,1,0
30567518,Private Bedroom,11127879,Roger,Brooklyn,Crown Heights,40.67315,-73.9288,Private room,79,3,0,,,2,359
30567765,"Bedstuy is the best, where I rest my chest",9334241,George,Brooklyn,Bedford-Stuyvesant,40.68079,-73.94719,Entire home/apt,150,2,2,2019-05-19,0.64,1,177
30567827,2 blocks to Main Street Flushing Chinatown NY,229309933,Jeniffer,Queens,Flushing,40.76226,-73.82459,Private room,60,1,6,2019-05-19,0.87,2,365
30568383,Prime Williamsburg,171382321,Nicole,Brooklyn,Williamsburg,40.71381,-73.96016,Entire home/apt,400,7,1,2018-12-10,0.14,1,219
30568497,Comfy Haven,229325672,Linda,Manhattan,Upper West Side,40.77648,-73.97895,Entire home/apt,195,3,11,2019-06-19,1.71,1,13
30570178,CHEERFUL RM IN BROOKLYN! EASY ACCESS TO TRAIN! R3,229147376,Melly,Brooklyn,Bedford-Stuyvesant,40.68709,-73.95801,Private room,45,15,3,2019-05-12,0.47,11,199
30570251,Cozy Room in Brokklyn,13400096,Ron,Brooklyn,Crown Heights,40.67646,-73.94333,Private room,40,25,0,,,3,0
30570449,PEACEFUL ESCAPE FROM THE BUSY CITY!  L/2,229147376,Melly,Brooklyn,Bedford-Stuyvesant,40.68598,-73.95735,Private room,45,15,3,2019-01-16,0.42,11,331
30570943,SUMMER 50% OFF SALE - 4 Min Walk to Times Square,227340438,Andrew,Manhattan,Hell's Kitchen,40.75833,-73.9919,Entire home/apt,240,2,14,2019-06-11,1.98,1,156
30574688,Modern&pretty 3-B apt near everything you want!!!,33064599,Yukee,Manhattan,Upper West Side,40.80002,-73.9671,Entire home/apt,199,1,4,2019-04-23,0.68,6,320
30574764,"Lovely, Convenient & Renovated Bushwick BK Room.",137358866,Kazuya,Brooklyn,Bushwick,40.69262,-73.91198,Private room,35,30,4,2019-05-12,0.66,103,269
30577164,Comfort zone,156505456,John,Brooklyn,East New York,40.66682,-73.87351,Private room,57,3,1,2019-05-03,0.44,13,90
30577273,A safe room to stay in Manhattan. Clean & sunny.,137358866,Kazuya,Manhattan,Harlem,40.81254,-73.94199,Private room,31,30,1,2019-06-08,1.0,103,0
30578526,Summertime in Brooklyn’s Bedford–Stuyvesant,229386490,Tj,Brooklyn,Bedford-Stuyvesant,40.68422,-73.92314,Private room,65,2,16,2019-07-06,2.5,3,222
30578954,Beautiful Master Bedroom & Private Bath,15929157,Christina,Brooklyn,East New York,40.67199,-73.88253,Private room,36,15,1,2019-02-28,0.23,3,213
30580115,Spacious artsy private bedroom,9572607,Nicole,Manhattan,Lower East Side,40.72176,-73.98825,Private room,150,1,8,2019-06-09,2.07,3,0
30580668,Clinton Hill Studio,2948760,Ian,Brooklyn,Clinton Hill,40.68554,-73.96651,Entire home/apt,120,3,3,2019-04-27,0.47,1,0
30580793,Beautifully Renovated Mid Century Modern Bedroom,152386567,Alexandra-Katherine,Manhattan,Lower East Side,40.72189,-73.99133,Private room,150,1,16,2019-07-06,2.25,2,20
30581572,Sun-lit Room in the Heart of SoHo,62398329,Begüm,Manhattan,SoHo,40.72183,-73.99903,Private room,90,1,0,,,1,0
30582797,Modern Chic Studio,38256284,Daniyal,Manhattan,Chelsea,40.74322,-73.99547,Entire home/apt,250,1,1,2018-12-30,0.16,1,0
30582854,Cozy Private Room w/ Full Bed - Perfect for Travel,227679456,Jimmy,Brooklyn,Prospect-Lefferts Gardens,40.66015,-73.94251,Private room,55,1,24,2019-06-27,3.38,7,45
30584054,Sunny private room in the heart of Brooklyn.,104813064,Kate,Brooklyn,Kensington,40.64637,-73.97593,Private room,56,1,6,2019-02-22,0.88,1,0
30584138,Garden apt for 7 close to the city  & w free gym,105367031,Miriam,Brooklyn,Bushwick,40.68346,-73.90568,Entire home/apt,250,2,0,,,5,342
30584271,"SuperBig Beautiful room,clean manhattan 30min.",229421782,Sunny,Brooklyn,East Flatbush,40.64743,-73.94356,Private room,43,3,3,2019-03-21,0.43,2,58
30584721,Gorgeous GOOD VIBES One Bedroom in Greenpoint,5221013,Mario,Brooklyn,Greenpoint,40.7205,-73.94717,Entire home/apt,80,3,2,2019-05-25,0.47,1,3
30584948,All Girls Studio Apt.,145041366,Anchal,Manhattan,Kips Bay,40.74374,-73.97998,Entire home/apt,200,7,0,,,1,90
30585278,"Bright, warm & wonderful bedroom in Greenpoint",5214227,Tasha,Brooklyn,Greenpoint,40.72386,-73.9506,Private room,90,2,1,2019-05-19,0.59,1,63
30585355,Hollywood Inn,229431423,Yolanda,Brooklyn,Crown Heights,40.6737,-73.91608,Private room,100,1,1,2019-01-06,0.16,1,89
30586349,Open view on Manhattan,105622510,Manny,Manhattan,East Harlem,40.79179,-73.93524,Private room,52,2,10,2019-06-15,1.6,1,5
30586563,"Charming, Quiet Prewar Apt in Midtown, Manhattan",107374902,Liam,Manhattan,Midtown,40.75426,-73.96524,Entire home/apt,182,3,5,2019-06-30,0.8,1,41
30587250,Best Stuy!,114003480,Noah,Brooklyn,Bedford-Stuyvesant,40.69353,-73.94375,Private room,50,2,0,,,1,220
30587285,Spice island  nook,224042160,Pettrina,Brooklyn,East Flatbush,40.65051,-73.94969,Private room,35,1,3,2019-01-01,0.44,3,69
30587338,Spacious 2 bedroom near Central Park,44886301,Dayane,Manhattan,Upper East Side,40.76991,-73.95327,Private room,175,3,0,,,2,0
30587461,Cozy Quaint Modern Garden Apartment,229443636,Burhan,Brooklyn,Bedford-Stuyvesant,40.6874,-73.95279,Entire home/apt,349,2,15,2019-06-02,2.11,1,349
30587740,Mogul Hideout 2: Modern Lifestyle 4 min from JFK,221204634,Faith,Queens,Laurelton,40.67156,-73.74383,Entire home/apt,125,2,26,2019-06-30,3.79,1,21
30588600,PRIVATE bedroom and bathroom in Upper Manhattan,34464182,Dahilil,Manhattan,Harlem,40.82769,-73.94758,Private room,100,5,4,2019-05-26,1.04,1,89
30588659,"Chic, Contemporary 2br Brooklyn Condo",227993479,Carrie & Mick,Brooklyn,Bushwick,40.70165,-73.92056,Entire home/apt,231,1,23,2019-06-20,3.71,1,335
30588681,Private Cozy Room at East Village (Manhattan),75509095,Gia,Manhattan,East Village,40.7286,-73.97952,Private room,69,1,35,2019-06-16,4.93,2,98
30588700,Great unit in prime Williamsburg,92612757,Avihay,Brooklyn,Williamsburg,40.71716,-73.95183,Entire home/apt,200,2,1,2019-01-02,0.16,1,219
30589552,Clean & Spacious Apt. 2 min. to Subway,24594462,Fatima,Manhattan,East Harlem,40.79519,-73.94543,Entire home/apt,135,2,2,2019-06-08,1.67,2,2
30589636,Furnished 1000sq large 2bed + office in Harlem,229458601,Kay,Manhattan,Harlem,40.81315,-73.9511,Entire home/apt,3200,90,0,,,1,365
30589865,VANLIFE in NYC!  Perfect for minimal travelers!,20902952,Michael,Brooklyn,Red Hook,40.67204,-74.00792,Entire home/apt,120,2,1,2019-05-05,0.45,1,157
30590147,"Williamsburg private, comfy, bright room",18494627,Olivia,Brooklyn,Williamsburg,40.70929,-73.94719,Private room,40,58,1,2019-01-02,0.16,1,15
30590265,Charming Private Apartment near Brooklyn Museum1BR,229181517,Rose,Brooklyn,Crown Heights,40.67179,-73.95363,Entire home/apt,125,3,18,2019-07-01,2.61,1,96
30590337,"Awesome Studio-Apt near Times Square, super quiet",60081723,Antoine,Manhattan,Hell's Kitchen,40.76239,-73.99119,Entire home/apt,199,3,21,2019-06-30,3.0,2,228
30590361,"Bright, Spacious, & Cheerful! 5min walk to Metro L",154981576,Bedly Bushwick,Brooklyn,Bushwick,40.70048,-73.91201,Private room,37,30,1,2019-05-31,0.75,9,45
30590895,Flushing downtown luxury suite,228879817,Vicky,Queens,Flushing,40.7439,-73.83261,Private room,80,1,14,2019-07-05,1.97,6,138
30590921,Feels Like Home Near JFK and LGA,16608415,Smidty,Brooklyn,East New York,40.66745,-73.89217,Private room,25,1,25,2019-06-26,3.61,3,211
30591122,Cosy private bedroom in Williamsburg!,229469300,Alisa,Brooklyn,Williamsburg,40.70855,-73.95072,Private room,55,2,2,2019-05-10,0.75,2,4
30591250,"★Bright,Spacious 1BR near Empire State/5th Ave",24131677,Eve,Manhattan,Midtown,40.74315,-73.98222,Entire home/apt,250,20,14,2019-07-04,2.04,2,315
30591382,Comfy Room w/ Bunk Bed - Great for Friends!,227679456,Jimmy,Brooklyn,Prospect-Lefferts Gardens,40.66019,-73.9413,Private room,55,1,25,2019-06-29,3.52,7,42
30591478,Spacious-Sleeps 2-Next to trains-Flex Chk In Times,228263278,475,Manhattan,Harlem,40.82428,-73.94854,Private room,160,2,0,,,4,180
30592244,The NYC Quick Stay- Flexible Check-In,228263278,475,Manhattan,Harlem,40.82565,-73.94815,Private room,95,2,5,2019-06-05,0.79,4,178
30592546,Spacious Bronx apartment near Bronx Zoo,229480146,Marcelina,Bronx,Tremont,40.84289,-73.88773,Entire home/apt,40,2,17,2019-06-28,2.7,1,107
30592647,Private Bedroom w/ Bunk Bed - Great for Friends!,227679456,Jimmy,Brooklyn,Prospect-Lefferts Gardens,40.66065,-73.94116,Private room,55,1,20,2019-06-17,2.82,7,53
30593615,Spacious and Sun-Soaked Luxury 1BR,22374232,Chuck,Brooklyn,Williamsburg,40.71051,-73.96564,Entire home/apt,145,2,0,,,1,4
30593639,Amazing Luxury Loft in Williamsburg,1443812,Luciana,Brooklyn,Williamsburg,40.71101,-73.96439,Entire home/apt,190,4,2,2019-01-20,0.32,2,128
30593915,Flushing downtown luxury suite,228879817,Vicky,Queens,Flushing,40.74548,-73.8341,Private room,80,1,10,2019-07-07,1.59,6,163
30594102,Comfy Private Room w/ Full Bed - Near Prospect Prk,227679456,Jimmy,Brooklyn,Prospect-Lefferts Gardens,40.66055,-73.94242,Private room,55,1,19,2019-06-04,2.7,7,53
30594172,Flushing downtown large single room,228879817,Vicky,Queens,Flushing,40.74444,-73.83281,Private room,80,1,15,2019-06-24,2.28,6,137
30594607,Cozy Apartment in Hell’s Kitchen,75998293,Nicolas,Manhattan,Hell's Kitchen,40.76475,-73.98662,Private room,160,8,1,2019-05-07,0.48,1,64
30594645,Newly renovated with elevator room 3,125961131,David,Manhattan,Two Bridges,40.71217,-73.99483,Private room,75,1,41,2019-06-18,5.97,3,2
30595234,Single Bedroom-Upper East Side-Central Park,180212824,Samet,Manhattan,Upper East Side,40.76718,-73.95715,Private room,80,1,3,2018-12-21,0.42,5,0
30595611,Home away from Home! 2 Bedroom Apartment.,229503748,Jamal,Manhattan,Hell's Kitchen,40.76323,-73.98893,Entire home/apt,250,2,26,2019-06-29,3.8,1,60
30596759,Cozy LES Room,229509602,Javier,Manhattan,Lower East Side,40.71997,-73.98491,Private room,85,2,23,2019-07-07,3.35,1,344
30596912,Warm & sweet private bedroom,104167105,Max,Manhattan,Upper West Side,40.78484,-73.97862,Private room,120,2,8,2019-02-18,1.15,1,0
30597566,"Central Park S. Doorman, elevator, laundry, bedroo",5300413,James,Manhattan,Midtown,40.76698,-73.97988,Private room,60,30,0,,,1,125
30622293,Pvt. Room w/full bed safe & close to everything,222760631,Denise,Bronx,Throgs Neck,40.82507,-73.8204,Private room,45,3,0,,,1,36
30628768,Affordable room near airport - LGA - and subway!,137358866,Kazuya,Queens,Elmhurst,40.73501,-73.87989,Private room,36,30,1,2019-03-01,0.23,103,234
30634438,Charming entire house,225454310,Tosin,Queens,Far Rockaway,40.5998,-73.75586,Entire home/apt,145,1,3,2019-06-23,0.45,4,311
30636732,New york Brownstone,9501531,Andre,Manhattan,Harlem,40.82314,-73.94505,Private room,55,1,14,2019-07-04,1.98,3,359
30637957,Doorman Elevator Prime Location UN! 5242,16098958,Jeremy & Laura,Manhattan,Midtown,40.75554,-73.96533,Entire home/apt,220,30,0,,,96,332
30638114,"Loft-like + Roomy Dumbo Studio w/ Office, Doorman by Blueground",107434423,Blueground,Brooklyn,DUMBO,40.70372,-73.98545,Entire home/apt,312,30,0,,,232,349
30638353,Beautiful Studio on Gramercy (Min 30 Days),178224519,Lisa,Manhattan,Kips Bay,40.73945,-73.97934,Entire home/apt,118,30,0,,,8,326
30639972,Prime Doorman Elevator! Huge One bedroom UN 5239,16098958,Jeremy & Laura,Manhattan,Midtown,40.75501,-73.96594,Entire home/apt,220,30,0,,,96,342
30640875,Traditional yet Modern home away from home,229554591,Kelsang,Queens,Sunnyside,40.73571,-73.91837,Private room,49,1,1,2019-01-19,0.18,2,0
30641771,Prime Doorman Elevator  Huge One Bedroom 5238,16098958,Jeremy & Laura,Manhattan,Midtown,40.75609,-73.96684,Entire home/apt,220,30,0,,,96,336
30642253,1 Bedroom+1 bath in Artsy modern Williamsburg NY,44152990,Olivia,Brooklyn,Williamsburg,40.71894,-73.96187,Private room,90,3,4,2019-04-25,0.6,1,11
30643610,Small clean cosy minimalist FEMALE ONLY -Bushwick,94113622,Darlene,Brooklyn,Bushwick,40.70138,-73.92365,Private room,50,7,1,2019-05-26,0.68,2,48
30644741,Huge master bedroom in prime Financial District,57094235,Kellie,Manhattan,Financial District,40.7086,-74.01376,Private room,100,8,1,2019-01-03,0.16,1,0
30648855,Midtown East 52&2 ! Big One Bedroom King bed! 5247,16098958,Jeremy & Laura,Manhattan,Upper East Side,40.75916,-73.96023,Entire home/apt,293,30,0,,,96,292
