id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3533741,Private Room in Famed Artistic Flat,17791294,Taylor,Manhattan,Hell's Kitchen,40.76878,-73.98719,Private room,110,1,0,,,1,0
3533777,Private Room In Clean Spacious Apt,17791467,Anthony,Manhattan,Harlem,40.82233,-73.93779,Private room,69,2,249,2019-06-16,4.12,2,132
3534137,Beautiful sunny bedroom just off Prospect Park,7157099,Sigi,Brooklyn,Prospect-Lefferts Gardens,40.65732,-73.95991,Private room,85,2,67,2019-07-04,1.56,3,264
3534443,Lower East Side Studio- Great Location!,13337141,Aurea,Manhattan,Lower East Side,40.71867,-73.98612,Entire home/apt,150,2,121,2019-02-03,2.02,1,0
3539618,Large modern studio in Gramercy,506909,Nevena,Manhattan,Kips Bay,40.73788,-73.98048,Entire home/apt,170,1,9,2015-05-21,0.15,1,0
3539882,Renovated Studio - LES,16583238,Tommy,Manhattan,Lower East Side,40.72165,-73.98759,Entire home/apt,125,5,12,2015-12-31,0.2,1,0
3540370,Sunny room in East Village!,17820079,Kent,Manhattan,East Village,40.72673,-73.98004,Private room,130,1,191,2019-05-27,3.17,1,0
3540722,Modern Bohemian Studio,17820464,Allison,Manhattan,East Village,40.72454,-73.97836,Entire home/apt,145,1,358,2018-12-03,5.96,1,3
3542523,HEART of Williamsburg  w/ Rooftop!,747031,Jack,Brooklyn,Williamsburg,40.71466,-73.96429,Entire home/apt,500,1,138,2017-12-20,2.34,1,282
3543227,Private Suite 15min to Times Square,3912009,Brendan,Manhattan,Harlem,40.82193,-73.94499,Private room,95,3,160,2019-07-01,2.78,2,0
3544273,3BR condo Brooklyn/Prospect Heights,17842194,Cathleen,Brooklyn,Crown Heights,40.67893,-73.96262,Entire home/apt,150,4,9,2017-12-31,0.15,2,0
3544610,Apartment near the US Open,17845064,Ingrid,Queens,Forest Hills,40.73334,-73.85433,Entire home/apt,150,1,0,,,1,364
3544828,PrivateRoom in Beautiful Brownstone,17224426,Jillian,Brooklyn,Bedford-Stuyvesant,40.68643,-73.92208,Private room,56,2,180,2019-01-02,3.04,1,0
3544858,"Private room in Greenpoint, BK",7879349,Abby,Brooklyn,Greenpoint,40.72472,-73.94135,Private room,60,1,1,2014-08-18,0.02,1,0
3544899,Cozy Family Gateaway!!!,7458731,Esther,Brooklyn,East Flatbush,40.66123,-73.93428,Entire home/apt,85,3,37,2018-08-06,0.62,1,310
3545066,Cozy Apartment in Chinatown/LES,7250241,Irene,Manhattan,Lower East Side,40.71306,-73.98856,Private room,80,5,3,2015-08-29,0.05,1,0
3548393,Charming West Village apartment,6212988,Kim,Manhattan,West Village,40.73326,-74.00604,Private room,100,3,16,2016-03-22,0.26,1,0
3549074,Modern Townhouse - Chic Sunny Room - L/J/A/C Train,17866326,Rony,Brooklyn,Bushwick,40.70228,-73.92824,Private room,54,3,2,2017-01-02,0.05,2,0
3549478,Tasteful French 1BD Apt w/ Garden,3563304,Fanny,Brooklyn,Bedford-Stuyvesant,40.68537,-73.95693,Entire home/apt,113,4,38,2019-07-07,0.63,1,191
3549798,Sunny Private Williamsburg Space,6309019,John,Brooklyn,Williamsburg,40.71474,-73.95662,Entire home/apt,200,2,175,2019-07-02,2.93,1,303
3550298,"Bright, big, BEAUTIFUL room in renovated apt",16974369,Robert,Manhattan,Harlem,40.81813,-73.9398,Private room,75,5,5,2018-06-30,0.1,1,0
3550879,Beautiful Harlem apt with views,17874864,Kayvon,Manhattan,Harlem,40.8214,-73.95675,Shared room,200,1,31,2016-11-01,0.53,1,365
3551778,"Faboules 1 br, in trendy Park Slope",1439449,Ilona,Brooklyn,South Slope,40.66308,-73.98309,Entire home/apt,110,30,4,2016-05-19,0.07,1,220
3552043,Zen Loft: Huge Brooklyn Loft for Shoots & Events,319077,Shell,Brooklyn,Clinton Hill,40.68761,-73.96096,Entire home/apt,500,3,19,2019-05-05,0.36,4,365
3552693,"2 room, by Sutton Place",17885257,David,Manhattan,Midtown,40.75503,-73.96711,Entire home/apt,180,1,0,,,1,0
3553361,Awesome Loft in Williamsburg,15735446,Thomas,Brooklyn,Williamsburg,40.71707,-73.94708,Entire home/apt,200,1,14,2019-06-30,0.24,1,336
3553679,Room in Upper East Side,2879920,Alberto,Manhattan,Upper East Side,40.76189,-73.96298,Private room,69,60,9,2016-04-04,0.16,2,90
3553768,"Serene, minimalist studio W Village",17891677,Arianna,Manhattan,West Village,40.73496,-74.00005,Entire home/apt,200,5,64,2019-06-24,1.09,1,329
3554230,Beautiful 1200 sf 3 bedroom apt off Prospect Park,7157099,Sigi,Brooklyn,Prospect-Lefferts Gardens,40.65586,-73.95972,Entire home/apt,140,5,7,2019-01-01,0.15,3,14
3554285,Entire Room Brooklyn NYC!!!,2120259,Sue,Brooklyn,Crown Heights,40.66518,-73.95109,Private room,45,4,37,2019-06-24,0.64,4,281
3554287,Academic Summer Sublet/Sunset Park,6504434,Ayanna,Brooklyn,Sunset Park,40.64993,-74.00191,Private room,35,7,0,,,1,0
3554599,"Great Apartment, Great Location",3902832,Elizabeth,Brooklyn,Greenpoint,40.7322,-73.95882,Private room,80,3,0,,,1,0
3556241,Private Bamboo Garden Studio,636319,Roger,Brooklyn,South Slope,40.66252,-73.98433,Entire home/apt,150,2,0,,,1,0
3556577,Landmark Brownstone Sunny  3 Rooms,7245581,Michael,Manhattan,Washington Heights,40.83365,-73.94059,Entire home/apt,70,180,7,2018-07-06,0.12,19,308
3556615,TimeSq/Brdway/Midtown/A Cozy Petit Versaille/Quiet,17906693,Earle,Manhattan,Hell's Kitchen,40.76553,-73.9953,Private room,200,2,62,2019-06-09,1.06,1,304
3559515,"Christmas in NYC! Spacious King Suite, 2 bath apt",17920050,Deidre,Manhattan,Midtown,40.76524,-73.98018,Entire home/apt,308,2,9,2018-12-02,0.15,1,0
3559695,Soho/Nolita Studio Loft with Beautiful Terrace,17920926,Gerald,Manhattan,Nolita,40.71987,-73.9947,Entire home/apt,270,5,8,2018-08-24,0.21,1,0
3561828,Converted Carriage House,2401823,Erin,Brooklyn,Clinton Hill,40.68695,-73.9631,Entire home/apt,150,3,0,,,1,0
3562245,"Quiet Sunny 1-Bedroom, Prime East Village Location",8924899,Theresa,Manhattan,East Village,40.72832,-73.9852,Entire home/apt,365,2,62,2019-07-01,1.02,1,28
3563271,Williamsville Sleep & Stay,6911276,Brian & Arlette,Brooklyn,Clinton Hill,40.6818,-73.96238,Private room,99,1,83,2019-06-12,1.39,1,248
3565617,Modern sunny one bed apt,17953139,Oisin,Manhattan,Lower East Side,40.7211,-73.98397,Entire home/apt,175,7,9,2018-12-07,0.27,1,255
3567258,Beautiful Loft in Union Square,298914,Fara,Manhattan,Gramercy,40.73711,-73.98985,Entire home/apt,220,4,60,2019-06-24,1.01,1,4
3568596,Beautiful 1 BR in The Heights!,7499240,Candy,Manhattan,Washington Heights,40.8362,-73.94033,Private room,80,1,3,2015-10-19,0.05,2,314
3569374,"Lovely 1BR Park Slope, near trains!",1673750,Valerie,Brooklyn,Park Slope,40.66617,-73.97593,Entire home/apt,230,2,7,2016-01-02,0.15,1,0
3574304,Semi-furnished room in a large 3 bedroom apt,7438973,Telora,Manhattan,Harlem,40.81464,-73.95351,Private room,60,30,2,2018-11-12,0.19,1,183
3575859,GREENWICH VILLAGE ROOM WITH PR.BATH (DM 4 monthly),1239959,Naz,Manhattan,Greenwich Village,40.72802,-73.99644,Private room,120,14,1,2016-09-23,0.03,1,0
3575918,The Artist's House (with roof garden!),18007776,Tyler,Brooklyn,Prospect-Lefferts Gardens,40.65698,-73.95761,Private room,45,14,8,2019-06-09,0.81,4,31
3576160,One Bedroom in East Harlem,18008945,Francesco,Manhattan,East Harlem,40.79805,-73.94533,Entire home/apt,100,4,50,2019-05-12,0.83,1,12
3578158,"1 bedroom apt, Brownstone in central Harlem",17891224,Jan,Manhattan,Harlem,40.80612,-73.95678,Entire home/apt,138,4,0,,,1,0
3580577,Park Slope beauty,18032197,Domenick,Brooklyn,Sunset Park,40.66273,-73.99111,Entire home/apt,100,4,25,2019-01-03,1.11,1,0
3581153,Modern 1BD Chelsea Apartment,18038832,Crystal & John,Manhattan,Chelsea,40.74767,-73.99393,Entire home/apt,230,1,29,2019-05-26,0.49,1,0
3581652,Duplex in SoHa,18041691,Sebastien,Manhattan,Harlem,40.80411,-73.95624,Entire home/apt,225,1,5,2016-07-29,0.09,1,0
3582816,Brownstone Apt with Sunny Garden,3771272,Smith O'Brien,Brooklyn,Bedford-Stuyvesant,40.68652,-73.95031,Entire home/apt,120,2,60,2019-06-30,1.0,1,156
3583482,Huge modern Private room available,3609048,Ken,Brooklyn,Crown Heights,40.67089,-73.93323,Private room,99,2,8,2016-06-24,0.17,3,365
3583605,2 Bedroom in Hudson Heights ,18051675,Alexandra,Manhattan,Washington Heights,40.85153,-73.93815,Entire home/apt,150,3,0,,,1,0
3583702,Brooklyn's Finest,18018059,Erin,Brooklyn,Bushwick,40.68258,-73.90472,Entire home/apt,122,1,157,2019-07-01,2.64,1,235
3584528,Spacious Loft with Spiral Staircase,11495235,Leslie,Brooklyn,Bushwick,40.70204,-73.92109,Entire home/apt,150,1,2,2016-01-05,0.03,1,0
3585452,A Beautiful Brownstone Apartment,17943391,Michael,Manhattan,Harlem,40.809,-73.94263,Entire home/apt,140,2,292,2019-06-26,4.95,2,186
3585974,1BD in Lower East Side ,3588028,Elisa,Manhattan,Lower East Side,40.72158,-73.98998,Entire home/apt,150,3,18,2018-05-16,0.3,1,0
3586141,"Brooklyn private room, by F,Gtrain",14898658,Chadanut,Brooklyn,Windsor Terrace,40.65015,-73.97945,Private room,38,30,77,2019-04-28,1.28,11,309
3587219,Nice studio in heart of the of the West Village,8483704,Patrick,Manhattan,West Village,40.73002,-74.00653,Entire home/apt,200,7,16,2019-07-02,1.09,1,50
3591107,Gorgeous Bedroom by the Park,6310115,Lanny,Brooklyn,Prospect-Lefferts Gardens,40.65598,-73.95512,Private room,50,1,12,2019-01-01,0.31,1,0
3593491,Cozy room in NYC,5164854,Lilia,Manhattan,Harlem,40.82071,-73.93813,Private room,45,6,13,2018-07-14,0.23,8,346
3593821,Bedroom in Williamsburg w/ Terrace,18105672,Eric,Brooklyn,Williamsburg,40.71659,-73.9458,Private room,90,30,1,2015-07-26,0.02,1,0
3594408,Bedr w Priv Bathr+Balc 15m frm city,6150064,Sonya,Queens,Astoria,40.76972,-73.9206,Private room,85,2,2,2015-08-25,0.04,1,0
3595503,Charming bedroom in Comfy apt,18115202,Robie,Manhattan,East Village,40.7296,-73.99054,Private room,85,1,0,,,1,0
3595554,Jackson Stayover Apt,18108212,Adriana,Queens,St. Albans,40.69283,-73.75828,Entire home/apt,108,2,81,2019-06-27,1.35,1,328
3595574,Cheery Studio with Separate Kitchen,18115545,Olivia,Brooklyn,Prospect Heights,40.6751,-73.96558,Entire home/apt,129,3,15,2019-05-23,0.25,1,204
3600108,Great location! Fort Greene!!!,7076239,Annie And Joan,Brooklyn,Fort Greene,40.68744,-73.9747,Entire home/apt,275,2,180,2019-06-19,2.99,2,290
3600496,Large & Spacious **Prime Location ,12485770,Raanan,Manhattan,Midtown,40.74596,-73.98411,Entire home/apt,148,30,9,2019-03-25,0.15,9,329
3600518,Sunny Grammercy Park Getaway,4367602,Anne,Manhattan,Gramercy,40.73389,-73.98724,Entire home/apt,250,31,0,,,1,365
3600961,Charming 1 Bed in Trendy Location!,18142696,Morgan,Manhattan,East Village,40.72974,-73.98372,Entire home/apt,160,2,5,2015-08-20,0.08,1,0
3601324,7even Days Sleep Near Prospect Park,16834792,Louis,Brooklyn,Crown Heights,40.66529,-73.9557,Entire home/apt,130,5,150,2019-07-03,2.48,2,309
3601743,Classic Brooklyn brownstone,18146661,Richard,Brooklyn,Park Slope,40.66884,-73.97575,Private room,180,3,192,2019-06-29,3.2,1,60
3601900,Cozy Private Room in the heights!,18147523,Carli,Manhattan,Washington Heights,40.84943,-73.93146,Private room,50,1,14,2018-01-01,0.23,1,0
3602534,Gorgeous Room in Historic Townhouse,18150845,Sara,Manhattan,Washington Heights,40.83473,-73.93982,Private room,145,6,61,2019-05-17,1.17,1,257
3602739,Private BR in Huge 2BR in Chinatown,18151946,Dave,Manhattan,Chinatown,40.71445,-73.99287,Private room,94,7,17,2017-04-17,0.28,1,0
3603134,Amazing 1 Bedroom Apt CENTRAL PARK,17898189,Danielle,Manhattan,Upper East Side,40.77487,-73.949,Entire home/apt,180,2,24,2015-09-27,0.41,1,0
3603287,Beautiful Furnished Room in SOHO,146825,Masaki,Manhattan,Nolita,40.72061,-73.99472,Private room,80,6,3,2016-03-26,0.07,1,0
3603426,Brooklyn Getaway-Special Discount,18156556,Rachel,Brooklyn,Bedford-Stuyvesant,40.68274,-73.91856,Entire home/apt,97,3,15,2018-09-30,0.25,1,0
3604145,UNIQUE APT COZY APARTMANT,11430190,Maria,Brooklyn,Bedford-Stuyvesant,40.69576,-73.94082,Entire home/apt,90,2,51,2018-10-29,0.86,1,179
3605388,Serengeti Comfy APT,14157138,Justa,Brooklyn,Brownsville,40.66748,-73.92554,Entire home/apt,70,2,56,2018-10-29,0.94,1,1
3605493,Spacious Private Apt. Near All!,16809056,Jason,Queens,Astoria,40.75997,-73.90926,Entire home/apt,120,3,29,2016-08-02,0.55,1,0
3605524,"Midtown Apt, Quiet, Walk to Subway",17958831,Tomer,Manhattan,Kips Bay,40.74173,-73.97906,Entire home/apt,120,3,116,2019-05-29,1.95,1,261
3605654,Large 1 bedroom/bathroom w/balcony,18170442,Giuliana,Manhattan,Financial District,40.7055,-74.00866,Entire home/apt,165,1,0,,,1,0
3605896,Clean Private Room in Renovated Apartment,1921498,Pedro Pablo,Manhattan,Washington Heights,40.84464,-73.9355,Private room,59,9,26,2019-05-25,0.44,3,109
3608353,Prospect Park South,18183144,Timothy,Brooklyn,Flatbush,40.64802,-73.97095,Private room,91,3,33,2019-07-01,0.65,1,90
3609762,Sunny spacious 3 BR/ 2Bth in Bayside townhouse,18189519,Irma,Queens,Bay Terrace,40.77995,-73.78506,Entire home/apt,184,3,146,2019-06-19,2.46,1,143
3611620,Private Room In Gorgeous Apartment July 1st-30th!,18198406,Joseph,Brooklyn,Bedford-Stuyvesant,40.692,-73.93852,Private room,45,1,13,2017-07-31,0.26,1,0
3611813,Discount! Central Clean & Quiet,8410380,Marshall,Manhattan,Gramercy,40.73755,-73.98595,Private room,150,4,147,2019-06-14,2.44,1,344
3613161,Exquisite SoHa/Columbia area large 2 BR,11976676,David,Manhattan,Harlem,40.80465,-73.95365,Entire home/apt,139,3,24,2017-04-26,0.49,1,0
3613839,Cozy  and sunny room in Manhattan,17450462,Esther,Manhattan,Harlem,40.82544,-73.9402,Private room,65,7,45,2019-06-09,0.92,1,290
3614113,Private Room in East Village Manhattan,2033003,Darren,Manhattan,East Village,40.72966,-73.98515,Private room,65,2,13,2019-05-05,0.28,2,157
3614159,"Bright, Spacious, and Well Designed",461269,Anna,Brooklyn,Prospect Heights,40.67426,-73.96586,Private room,150,2,13,2016-05-01,0.26,1,0
3614680,"Great View, Close to City in Queens",18212957,Eddie,Queens,Astoria,40.7638,-73.91622,Entire home/apt,115,2,5,2015-12-30,0.08,1,0
3616001,Luxury 1 Bedroom in FiDi,4421323,Justin,Manhattan,Financial District,40.70883,-74.01266,Entire home/apt,299,7,6,2018-04-29,0.19,1,0
3616003,Large Clean Apt in Ditmas Park,18219988,Deanna,Brooklyn,Flatbush,40.63981,-73.95712,Entire home/apt,80,2,103,2019-05-27,1.7,1,0
3616173,PRIVATE BEDROOM YOU'LL LOVE,2383619,Elma,Brooklyn,Carroll Gardens,40.68184,-73.99308,Private room,80,21,88,2018-04-02,1.5,1,364
3616527,Pvt 1 Bed in Fort Greene,16669342,Matthew,Brooklyn,Clinton Hill,40.69741,-73.96942,Entire home/apt,100,1,0,,,1,0
3616946,Great room near Chelsea market,18225315,Alain,Manhattan,Chelsea,40.74016,-74.00049,Private room,135,1,14,2015-12-14,0.27,1,0
3617498,"Comfy, convenient bedroom in Bklyn!",6643482,Andy,Brooklyn,Prospect-Lefferts Gardens,40.65554,-73.96046,Private room,80,2,122,2019-06-06,2.07,1,227
3619399,Best Cozy & Modern Room in Town,17619450,Sean,Brooklyn,Flatbush,40.63631,-73.95313,Private room,69,1,4,2015-10-20,0.09,1,0
3623158,Private bedroom apartment 5A#1,18212433,Veronique Camille,Manhattan,East Harlem,40.7946,-73.94105,Private room,75,30,2,2018-08-05,0.04,8,352
3623201,Charming brownstone top floor 1BD,14273136,Allegra,Brooklyn,Park Slope,40.66981,-73.98462,Entire home/apt,94,10,26,2019-06-22,0.52,1,0
3623946,Sunny and Spacious Two Bedroom Duplex with Terrace,18254730,Valeria,Brooklyn,South Slope,40.66748,-73.98971,Entire home/apt,192,4,6,2019-04-28,0.14,1,8
3624205,Private bedroom apartment 4B,18212433,Veronique Camille,Manhattan,East Harlem,40.79319,-73.94209,Private room,50,21,3,2019-02-12,0.3,8,350
3624380,Private bedroom apartment 4B/2,18212433,Veronique Camille,Manhattan,East Harlem,40.7942,-73.94136,Private room,58,21,2,2017-07-04,0.04,8,331
3624387,"Beautiful Apt x Rent in Astoria, NY",4666670,Jeanny,Queens,Long Island City,40.76481,-73.93163,Entire home/apt,120,6,25,2019-05-21,0.42,4,346
3624653,S 2/Bedford Well-Lit Private Room,6472334,Matthew,Brooklyn,Williamsburg,40.71286,-73.96244,Private room,69,2,11,2016-04-29,0.18,2,0
3624952,Oasis in Queens: Private BR/ bath,2574452,Samita,Queens,Jackson Heights,40.75193,-73.89085,Private room,50,4,2,2014-09-20,0.03,1,0
3625075,Available Manhattan Apt,18260128,Neal,Manhattan,Harlem,40.82279,-73.94947,Entire home/apt,125,3,8,2018-08-13,0.13,1,0
3625117,60s-inspired @ a penthouse loft!,18260299,Ota,Brooklyn,Bushwick,40.69217,-73.90768,Private room,50,30,14,2019-06-10,0.23,6,88
3625870,Modern Style Meets Old World,18264329,Joaquin,Brooklyn,Sunset Park,40.64894,-74.00621,Private room,85,3,47,2019-06-23,0.81,1,299
3626302,Beautiful Clean & Quiet Room! Rm#2,11674837,Christopher,Queens,Ridgewood,40.70554,-73.90729,Private room,59,1,173,2019-06-19,2.87,3,352
3626426,Gorgeous! Newly Renovated 2-BR Flat,13347167,AFI Apartments,Manhattan,Upper East Side,40.77274,-73.95732,Entire home/apt,130,30,3,2018-08-10,0.08,29,308
3626609,Entire Awesome One Bed-Lower East Side Manhattan,3038687,Karen,Manhattan,Lower East Side,40.71749,-73.99016,Entire home/apt,104,30,11,2019-03-16,0.19,8,80
3626699,Vintage NY apt - 15min from Midtown,12306481,Pao,Queens,Sunnyside,40.74365,-73.91632,Entire home/apt,95,30,8,2018-11-21,0.16,3,332
3627106,Great 1BR-private balcony/doorman,18212433,Veronique Camille,Manhattan,Hell's Kitchen,40.76385,-73.9905,Entire home/apt,199,5,40,2019-05-20,0.68,8,43
3627326,Spain Room,5652395,Julio,Bronx,Concourse,40.81954,-73.92715,Private room,105,1,3,2018-09-16,0.14,2,365
3627589,Cozy Single private room.,3562322,Lord Daniel,Brooklyn,Bedford-Stuyvesant,40.68599,-73.95182,Private room,34,6,81,2019-07-04,1.35,3,92
3628190,Sunny Private Apt in Ditmas Park,14905237,Tina,Brooklyn,Flatbush,40.64372,-73.95969,Entire home/apt,120,3,12,2018-08-19,0.22,1,0
3628328,2BR Apartment in Doorman Building,1279211,Aldo,Bronx,Concourse Village,40.82603,-73.92312,Entire home/apt,87,6,11,2019-06-04,0.28,1,0
3628553,1 Bedroom  Apartment close to Northwell & JFK,3552711,Louann,Queens,Queens Village,40.7229,-73.7462,Entire home/apt,125,1,30,2019-03-14,0.5,2,158
3629217,Spacious 2BR townhouse,10262649,Andrew,Brooklyn,Bushwick,40.68779,-73.90521,Entire home/apt,170,2,41,2016-01-25,0.69,2,0
3629381,Cozy UES apartment with balcony near Central Park,18287550,Grace,Manhattan,Upper East Side,40.77242,-73.96212,Entire home/apt,250,7,3,2016-12-31,0.06,1,0
3629580,Upper East Renovated 1 Bedroom,18289867,Dan,Manhattan,East Harlem,40.79032,-73.94523,Private room,55,1,3,2014-08-27,0.05,1,0
3630304,Spacious Bedroom 15 mins from NYC!,18297103,Beatriz,Queens,Sunnyside,40.74269,-73.91518,Private room,80,1,57,2019-06-08,0.97,1,253
3630309,1BR Comfy Apt - 15min from Midtown,12306481,Pao,Queens,Sunnyside,40.74493,-73.91528,Entire home/apt,95,30,10,2019-04-19,0.28,3,332
